year,iso3_tp_o,iso3_tp_d,trade_comb,iso3_o,iso3_d,iso3num_o,iso3num_d,dist,contig,comlang_off,gdp_o,gdp_d,fta_wto
2010,PAN,MDV,0.0,PAN,MDV,591.0,462.0,16702.0,0.0,0.0,28814100.48,2134104.832,0.0
1995,PAN,LCA,0.10569322,PAN,LCA,591.0,662.0,2095.0,0.0,0.0,7906100.224,560811.072,0.0
2000,COL,FJI,0.0,COL,FJI,170.0,242.0,12023.0,0.0,0.0,99886579.712,1684109.696,0.0
1995,PAN,CUB,0.17869003,PAN,CUB,591.0,192.0,1592.0,0.0,1.0,7906100.224,30428639.232,0.0
2010,COL,MAC,0.12385565,COL,MAC,170.0,446.0,16926.0,0.0,0.0,287018188.8,28359706.624,0.0
1995,CRI,SAU,0.05655773,CRI,SAU,188.0,682.0,13453.0,0.0,0.0,11722356.736,142457683.968,0.0
2005,COL,PSE,0.031103276,COL,PSE,170.0,275.0,11486.0,0.0,0.0,146520129.536,,0.0
2010,COL,VEN,64.429764,COL,VEN,170.0,862.0,1027.0,1.0,1.0,287018188.8,393801564.16,1.0
2005,CRI,UGA,0.0,CRI,UGA,188.0,800.0,12932.0,0.0,0.0,19964893.184,9013834.752,0.0
1995,CRI,PER,0.41902649,CRI,PER,188.0,604.0,2552.0,0.0,1.0,11722356.736,52047687.68,0.0
2000,COL,LBY,0.0,COL,LBY,170.0,434.0,9483.0,0.0,0.0,99886579.712,33896601.6,0.0
2000,PAN,PAK,0.004805421,PAN,PAK,591.0,586.0,14804.0,0.0,0.0,11620500.48,73952378.88,0.0
2000,CRI,SDN,0.26559743,CRI,SDN,188.0,736.0,12498.0,0.0,0.0,15946442.752,,0.0
2005,COL,BRA,10.003769,COL,BRA,170.0,76.0,4311.0,1.0,0.0,146520129.536,882185732.096,0.0
2000,CRI,BEN,0.0,CRI,BEN,188.0,204.0,9516.0,0.0,0.0,15946442.752,2359122.176,0.0
2000,COL,LUX,0.0,COL,LUX,170.0,442.0,8915.0,0.0,0.0,99886579.712,21303021.568,0.0
2015,CRI,TON,0.0,CRI,TON,188.0,776.0,10524.0,0.0,0.0,54840102.912,435430.336,0.0
2005,PAN,NAM,1.7406917e-05,PAN,NAM,591.0,516.0,11069.0,0.0,0.0,15464699.904,7261301.248,0.0
1995,CRI,ECU,0.095937386,CRI,ECU,188.0,218.0,1415.0,0.0,1.0,11722356.736,24432379.904,0.0
1995,COL,CAF,0.0,COL,CAF,170.0,140.0,10272.0,0.0,0.0,92507275.264,1115389.696,0.0
2005,PAN,VNM,0.0041706306,PAN,VNM,591.0,704.0,17718.0,0.0,0.0,15464699.904,57633255.424,0.0
2005,COL,CRI,62.730667,COL,CRI,170.0,188.0,1251.0,0.0,1.0,146520129.536,19964893.184,0.0
2000,COL,NZL,0.078319989,COL,NZL,170.0,554.0,12197.0,0.0,0.0,99886579.712,52011593.728,0.0
2005,COL,PER,59.047939,COL,PER,170.0,604.0,1870.0,1.0,1.0,146520129.536,74963812.352,1.0
1995,COL,SUR,0.020132896,COL,SUR,170.0,740.0,2101.0,0.0,0.0,92507275.264,693970.56,0.0
2015,PAN,OMN,0.0,PAN,OMN,591.0,512.0,14212.0,0.0,0.0,52132290.56,69831770.112,0.0
2010,CRI,MNG,0.0,CRI,MNG,188.0,496.0,13508.0,0.0,0.0,36298326.016,6200356.864,0.0
2000,CRI,BRB,0.004094081,CRI,BRB,188.0,52.0,2691.0,0.0,0.0,15946442.752,3119500.032,0.0
2010,CRI,SGP,0.24108095,CRI,SGP,188.0,702.0,18494.0,0.0,0.0,36298326.016,236420333.568,0.0
2005,CRI,IND,0.099692404,CRI,IND,188.0,356.0,15289.0,0.0,0.0,19964893.184,834215018.496,0.0
2000,CRI,KEN,0.0,CRI,KEN,188.0,404.0,13428.0,0.0,0.0,15946442.752,12705350.656,0.0
2000,COL,MDG,0.0096279588,COL,MDG,170.0,450.0,13507.0,0.0,0.0,99886579.712,3877673.728,0.0
1995,PAN,JAM,0.77530402,PAN,JAM,591.0,388.0,1039.0,0.0,0.0,7906100.224,5813471.744,0.0
2010,CRI,RWA,9.9999997e-05,CRI,RWA,188.0,646.0,12702.0,0.0,0.0,36298326.016,5698548.736,0.0
2000,COL,SLV,0.95328748,COL,SLV,170.0,222.0,1939.0,0.0,1.0,99886579.712,13134100.48,0.0
2005,PAN,SVN,0.0090454863,PAN,SVN,591.0,705.0,9605.0,0.0,0.0,15464699.904,36344909.824,0.0
1995,COL,UZB,0.0,COL,UZB,170.0,860.0,13713.0,0.0,0.0,92507275.264,13350461.44,0.0
2010,PAN,UGA,0.0004139079,PAN,UGA,591.0,800.0,12441.0,0.0,0.0,28814100.48,16030996.48,0.0
2005,CRI,IRL,0.033014625,CRI,IRL,188.0,372.0,8320.0,0.0,0.0,19964893.184,210357747.712,0.0
2000,COL,PRT,0.083352357,COL,PRT,170.0,620.0,7528.0,0.0,0.0,99886579.712,118358491.136,0.0
2010,CRI,BWA,0.0,CRI,BWA,188.0,72.0,12485.0,0.0,0.0,36298326.016,13746712.576,0.0
2010,PAN,COL,3.0589869,PAN,COL,591.0,170.0,772.0,1.0,1.0,28814100.48,287018188.8,0.0
2010,PAN,DZA,0.0011736623,PAN,DZA,591.0,12.0,8759.0,0.0,0.0,28814100.48,161207304.192,0.0
2015,COL,LUX,0.0012521357,COL,LUX,170.0,442.0,8915.0,0.0,0.0,291519594.496,58048241.664,1.0
1995,CRI,LVA,0.0,CRI,LVA,188.0,428.0,10164.0,0.0,0.0,11722356.736,5235719.68,0.0
2010,COL,AZE,0.0,COL,AZE,170.0,31.0,12449.0,0.0,0.0,287018188.8,52902703.104,0.0
2000,COL,ETH,0.0,COL,ETH,170.0,230.0,,,,99886579.712,,
2005,CRI,ZMB,0.0,CRI,ZMB,188.0,894.0,12689.0,0.0,0.0,19964893.184,8331864.064,0.0
1995,PAN,TJK,0.0,PAN,TJK,591.0,762.0,13808.0,0.0,0.0,7906100.224,1231523.072,0.0
1995,COL,KGZ,0.0,COL,KGZ,170.0,417.0,13878.0,0.0,0.0,92507275.264,1661018.496,0.0
2000,PAN,MHL,0.0,PAN,MHL,591.0,584.0,11972.0,0.0,0.0,11620500.48,110937.728,0.0
2000,COL,MDG,0.0,COL,MDG,170.0,450.0,13507.0,0.0,0.0,99886579.712,3877673.728,0.0
1995,COL,RWA,0.0,COL,RWA,170.0,646.0,11604.0,0.0,0.0,92507275.264,1293535.232,0.0
2015,CRI,TUN,0.002835131,CRI,TUN,188.0,788.0,9732.0,0.0,0.0,54840102.912,43156606.976,0.0
2005,COL,BRB,0.53543264,COL,BRB,170.0,52.0,1846.0,0.0,0.0,146520129.536,3891500.032,0.0
1995,CRI,LKA,0.0,CRI,LKA,188.0,144.0,17441.0,0.0,0.0,11722356.736,13029697.536,0.0
2010,PAN,MHL,0.0,PAN,MHL,591.0,584.0,11972.0,0.0,0.0,28814100.48,163916.992,0.0
1995,CRI,AZE,0.0,CRI,AZE,188.0,31.0,12709.0,0.0,0.0,11722356.736,3052467.456,0.0
2000,CRI,LCA,0.06554614,CRI,LCA,188.0,662.0,2554.0,0.0,0.0,15946442.752,780895.36,0.0
2015,COL,TUR,0.0088644279,COL,TUR,170.0,792.0,10763.0,0.0,0.0,291519594.496,859383660.544,0.0
2000,PAN,YEM,0.0,PAN,YEM,591.0,886.0,,,,11620500.48,,
1995,CRI,CIV,0.0,CRI,CIV,188.0,384.0,8829.0,0.0,0.0,11722356.736,11000145.92,0.0
1995,PAN,SVN,0.18188053,PAN,SVN,591.0,705.0,9605.0,0.0,0.0,7906100.224,21274122.24,0.0
1995,PAN,HRV,0.010651096,PAN,HRV,591.0,191.0,9722.0,0.0,0.0,7906100.224,22387562.496,0.0
2010,PAN,NOR,1.3757749,PAN,NOR,591.0,578.0,9162.0,0.0,0.0,28814100.48,420945690.624,0.0
2000,CRI,PRT,0.0,CRI,PRT,188.0,620.0,8023.0,0.0,0.0,15946442.752,118358491.136,0.0
2000,CRI,SVN,0.025336619,CRI,SVN,188.0,705.0,9877.0,0.0,0.0,15946442.752,20341391.36,0.0
2010,PAN,YEM,0.0,PAN,YEM,591.0,887.0,13267.0,0.0,0.0,28814100.48,31743752.192,0.0
2010,COL,MDG,0.0,COL,MDG,170.0,450.0,13507.0,0.0,0.0,287018188.8,8729935.872,0.0
2015,PAN,MUS,0.0,PAN,MUS,591.0,480.0,15255.0,0.0,0.0,52132290.56,11681761.28,0.0
2010,COL,CMR,0.23011853,COL,CMR,170.0,120.0,9295.0,0.0,0.0,287018188.8,23622483.968,0.0
2015,CRI,ZAF,0.0088904267,CRI,ZAF,188.0,710.0,12700.0,0.0,0.0,54840102.912,317406609.408,0.0
2005,COL,SGP,0.13288184,COL,SGP,170.0,702.0,19316.0,0.0,0.0,146520129.536,127417876.48,0.0
2000,PAN,IRL,0.010043998,PAN,IRL,591.0,372.0,8100.0,0.0,0.0,11620500.48,99317571.584,0.0
2015,CRI,SLE,0.008045733,CRI,SLE,188.0,694.0,7773.0,0.0,0.0,54840102.912,4251779.84,0.0
2010,PAN,UZB,0.0,PAN,UZB,591.0,860.0,13592.0,0.0,0.0,28814100.48,39332769.792,0.0
2015,CRI,KEN,9.3727067e-05,CRI,KEN,188.0,404.0,13428.0,0.0,0.0,54840102.912,63767539.712,0.0
2000,COL,KWT,0.019879451,COL,KWT,170.0,414.0,12794.0,0.0,0.0,99886579.712,37718011.904,0.0
2010,CRI,PAK,0.0,CRI,PAK,188.0,586.0,15052.0,0.0,0.0,36298326.016,177165631.488,0.0
2000,CRI,MOZ,0.0,CRI,MOZ,188.0,508.0,13155.0,0.0,0.0,15946442.752,4310090.752,0.0
2010,COL,MKD,0.0,COL,MKD,170.0,807.0,10126.0,0.0,0.0,287018188.8,9338674.176,0.0
2015,COL,ROU,0.24635381,COL,ROU,170.0,642.0,10459.0,0.0,0.0,291519594.496,,0.0
2000,COL,ISR,0.31616747,COL,ISR,170.0,376.0,11500.0,0.0,0.0,99886579.712,131451207.68,0.0
2015,PAN,MUS,0.0,PAN,MUS,591.0,480.0,15255.0,0.0,0.0,52132290.56,11681761.28,0.0
2005,COL,IRL,0.0010877915,COL,IRL,170.0,372.0,8137.0,0.0,0.0,146520129.536,210357747.712,0.0
2000,CRI,LBY,0.0,CRI,LBY,188.0,434.0,10090.0,0.0,0.0,15946442.752,33896601.6,0.0
2015,PAN,BEN,0.0,PAN,BEN,591.0,204.0,9018.0,0.0,0.0,52132290.56,8290987.008,0.0
1995,PAN,UKR,0.0,PAN,UKR,591.0,804.0,10623.0,0.0,0.0,7906100.224,48213868.544,0.0
1995,CRI,BEL,4.2136617,CRI,BEL,188.0,56.0,9050.0,0.0,0.0,11722356.736,289122615.296,0.0
2015,CRI,MAC,0.0,CRI,MAC,188.0,446.0,15970.0,0.0,0.0,54840102.912,45415280.64,0.0
2015,COL,BLZ,1.3069075,COL,BLZ,170.0,84.0,2126.0,0.0,1.0,291519594.496,1742545.92,0.0
2015,COL,ETH,0.00035928539,COL,ETH,170.0,230.0,,,,291519594.496,,
2015,COL,MLT,0.01101412,COL,MLT,170.0,470.0,9588.0,0.0,0.0,291519594.496,10287006.72,1.0
2000,CRI,BOL,0.01823974,CRI,BOL,188.0,68.0,3409.0,0.0,1.0,15946442.752,8397858.304,0.0
1995,PAN,OMN,0.0,PAN,OMN,591.0,512.0,14212.0,0.0,0.0,7906100.224,13802600.448,0.0
2015,COL,GBR,6.7888069,COL,GBR,170.0,826.0,8500.0,0.0,0.0,291519594.496,2861090734.08,1.0
2015,COL,NZL,0.089445978,COL,NZL,170.0,554.0,12197.0,0.0,0.0,291519594.496,175564423.168,0.0
2010,PAN,ARM,0.0,PAN,ARM,591.0,51.0,12106.0,0.0,0.0,28814100.48,9260286.976,0.0
2010,COL,BFA,0.0,COL,BFA,170.0,854.0,8013.0,0.0,0.0,287018188.8,9209288.704,0.0
2000,PAN,NLD,0.0079652965,PAN,NLD,591.0,528.0,8843.0,0.0,0.0,11620500.48,413396893.696,0.0
2010,PAN,AUS,0.14942837,PAN,AUS,591.0,36.0,14166.0,0.0,0.0,28814100.48,1141267759.104,0.0
2010,CRI,CHL,4.8434882,CRI,CHL,188.0,152.0,5008.0,0.0,1.0,36298326.016,217501908.992,1.0
2015,CRI,PNG,0.0,CRI,PNG,188.0,598.0,14416.0,0.0,0.0,54840102.912,,0.0
1995,CRI,AUT,0.10416166,CRI,AUT,188.0,40.0,9957.0,0.0,0.0,11722356.736,240457629.696,0.0
2015,COL,BEL,2.6887064,COL,BEL,170.0,56.0,8800.0,0.0,0.0,291519594.496,454991314.944,1.0
2015,PAN,BDI,0.0,PAN,BDI,591.0,108.0,12152.0,0.0,0.0,52132290.56,3097324.8,0.0
2010,CRI,ESP,0.17920049,CRI,ESP,188.0,724.0,8490.0,0.0,1.0,36298326.016,1431587651.584,0.0
2010,CRI,ITA,0.076939717,CRI,ITA,188.0,380.0,9818.0,0.0,0.0,36298326.016,2126620393.472,0.0
2015,COL,VNM,0.066184416,COL,VNM,170.0,704.0,,,,291519594.496,,
2005,COL,SLV,3.6190896,COL,SLV,170.0,222.0,1939.0,0.0,1.0,146520129.536,17093799.936,0.0
2015,PAN,YEM,0.0,PAN,YEM,591.0,887.0,13267.0,0.0,0.0,52132290.56,37733920.768,0.0
1995,PAN,LVA,0.02707403,PAN,LVA,591.0,428.0,9988.0,0.0,0.0,7906100.224,5235719.68,0.0
2015,CRI,RWA,0.0057450794,CRI,RWA,188.0,646.0,12702.0,0.0,0.0,54840102.912,8261034.496,0.0
2005,COL,ALB,0.0,COL,ALB,170.0,8.0,10001.0,0.0,0.0,146520129.536,8376483.328,0.0
2010,PAN,HKG,0.69789815,PAN,HKG,591.0,344.0,16240.0,0.0,0.0,28814100.48,228637704.192,0.0
2015,PAN,ROU,0.0,PAN,ROU,591.0,642.0,10532.0,0.0,0.0,52132290.56,,0.0
1995,CRI,POL,0.0,CRI,POL,188.0,616.0,10149.0,0.0,0.0,11722356.736,139412439.04,0.0
2000,COL,ERI,0.0,COL,ERI,170.0,232.0,12331.0,0.0,0.0,99886579.712,706370.816,0.0
2010,CRI,UGA,0.0,CRI,UGA,188.0,800.0,12932.0,0.0,0.0,36298326.016,16030996.48,0.0
2015,COL,PRY,1.8843173,COL,PRY,170.0,600.0,3757.0,0.0,1.0,291519594.496,27282581.504,0.0
1995,PAN,BHR,0.0081938235,PAN,BHR,591.0,48.0,13372.0,0.0,0.0,7906100.224,5849467.904,0.0
1995,COL,DOM,2.752876,COL,DOM,170.0,214.0,1601.0,0.0,1.0,92507275.264,16358496.256,0.0
2015,COL,LVA,0.00010427641,COL,LVA,170.0,428.0,10076.0,0.0,0.0,291519594.496,27026036.736,1.0
1995,CRI,TON,0.0,CRI,TON,188.0,776.0,10524.0,0.0,0.0,11722356.736,202547.008,0.0
2015,PAN,LKA,0.010076349,PAN,LKA,591.0,144.0,17136.0,0.0,0.0,52132290.56,80611991.552,0.0
2000,PAN,ITA,0.088186033,PAN,ITA,591.0,380.0,9514.0,0.0,0.0,11620500.48,1142213967.872,0.0
2010,CRI,BRB,0.0060381345,CRI,BRB,188.0,52.0,2691.0,0.0,0.0,36298326.016,4433699.84,0.0
2010,COL,ARM,0.68065,COL,ARM,170.0,51.0,12045.0,0.0,0.0,287018188.8,9260286.976,0.0
1995,CRI,CHN,0.057015292,CRI,CHN,188.0,156.0,14705.0,0.0,0.0,11722356.736,728007573.504,0.0
2015,COL,LCA,0.00081287452,COL,LCA,170.0,662.0,1773.0,0.0,0.0,291519594.496,1431135.744,0.0
2005,COL,EGY,0.20386541,COL,EGY,170.0,818.0,11222.0,0.0,0.0,146520129.536,89685721.088,0.0
2015,PAN,ROU,0.0,PAN,ROU,591.0,642.0,10532.0,0.0,0.0,52132290.56,,0.0
2015,CRI,ROU,0.037984952,CRI,ROU,188.0,642.0,10799.0,0.0,0.0,54840102.912,,0.0
2005,PAN,MAC,0.0,PAN,MAC,591.0,446.0,16275.0,0.0,0.0,15464699.904,11792570.368,0.0
2015,CRI,YEM,0.0,CRI,YEM,188.0,886.0,,,,54840102.912,,
2015,CRI,CIV,0.00066616549,CRI,CIV,188.0,384.0,8829.0,0.0,0.0,54840102.912,32828516.352,0.0
2005,PAN,GEO,0.090046406,PAN,GEO,591.0,268.0,12044.0,0.0,0.0,15464699.904,6411147.264,0.0
2000,CRI,NLD,75.006317,CRI,NLD,188.0,528.0,9072.0,0.0,0.0,15946442.752,413396893.696,0.0
2005,PAN,ERI,0.0,PAN,ERI,591.0,232.0,12732.0,0.0,0.0,15464699.904,1098425.856,0.0
2005,PAN,CYP,0.0,PAN,CYP,591.0,196.0,11460.0,0.0,0.0,15464699.904,16997800.96,0.0
1995,COL,IDN,0.015953053,COL,IDN,170.0,360.0,,,,92507275.264,,
2000,CRI,MNG,0.0,CRI,MNG,188.0,496.0,13508.0,0.0,0.0,15946442.752,1136896.128,0.0
2000,PAN,LCA,0.36313358,PAN,LCA,591.0,662.0,2095.0,0.0,0.0,11620500.48,780895.36,0.0
2005,COL,AUT,0.36383745,COL,AUT,170.0,40.0,9664.0,0.0,0.0,146520129.536,314641154.048,0.0
2010,CRI,MOZ,0.0,CRI,MOZ,188.0,508.0,13155.0,0.0,0.0,36298326.016,10165353.472,0.0
2005,COL,MMR,0.0,COL,MMR,170.0,104.0,17409.0,0.0,0.0,146520129.536,11986972.672,0.0
1995,COL,GEO,0.0,COL,GEO,170.0,268.0,12003.0,0.0,0.0,92507275.264,2693731.84,0.0
2005,COL,YEM,3.9812247e-05,COL,YEM,170.0,887.0,12884.0,0.0,0.0,146520129.536,16753786.88,0.0
2010,PAN,BDI,0.0,PAN,BDI,591.0,108.0,12152.0,0.0,0.0,28814100.48,2026864.384,0.0
2005,PAN,GMB,0.0022208039,PAN,GMB,591.0,270.0,6863.0,0.0,0.0,15464699.904,624174.016,0.0
2015,COL,BEN,0.00020818399,COL,BEN,170.0,204.0,8465.0,0.0,0.0,291519594.496,8290987.008,0.0
2010,CRI,BRN,0.0,CRI,BRN,188.0,96.0,17349.0,0.0,0.0,36298326.016,12369709.056,0.0
2015,COL,LBY,0.0,COL,LBY,170.0,434.0,9483.0,0.0,0.0,291519594.496,,0.0
2000,PAN,TUN,0.6586104,PAN,TUN,591.0,788.0,9391.0,0.0,0.0,11620500.48,21473189.888,0.0
2015,CRI,BGD,0.00098894082,CRI,BGD,188.0,50.0,16236.0,0.0,0.0,54840102.912,195078553.6,0.0
2005,COL,BDI,0.0,COL,BDI,170.0,108.0,11539.0,0.0,0.0,146520129.536,1117254.4,0.0
2005,COL,SWZ,0.0,COL,SWZ,170.0,748.0,11759.0,0.0,0.0,146520129.536,2584077.824,0.0
2005,CRI,AZE,0.0,CRI,AZE,188.0,31.0,12709.0,0.0,0.0,19964893.184,13245421.568,0.0
2005,PAN,ARE,0.030560777,PAN,ARE,591.0,784.0,13833.0,0.0,0.0,15464699.904,180617019.392,0.0
2015,COL,KOR,3.2045732,COL,KOR,170.0,410.0,14855.0,0.0,0.0,291519594.496,1382763986.944,0.0
1995,COL,BEL,0.44188923,COL,BEL,170.0,56.0,8800.0,0.0,0.0,92507275.264,289122615.296,0.0
2000,COL,IDN,0.010199776,COL,IDN,170.0,360.0,19806.0,0.0,0.0,99886579.712,165389007.872,0.0
2000,COL,THA,0.014722176,COL,THA,170.0,764.0,17893.0,0.0,0.0,99886579.712,122725244.928,0.0
2005,PAN,SEN,0.0,PAN,SEN,591.0,686.0,6774.0,0.0,0.0,15464699.904,8707014.656,0.0
1995,PAN,AGO,0.0,PAN,AGO,591.0,24.0,10469.0,0.0,0.0,7906100.224,5039552.512,0.0
2000,PAN,QAT,0.024346679,PAN,QAT,591.0,634.0,13505.0,0.0,0.0,11620500.48,17759889.408,0.0
1995,PAN,THA,0.018700292,PAN,THA,591.0,764.0,17492.0,0.0,0.0,7906100.224,168018558.976,0.0
2005,CRI,GHA,0.0,CRI,GHA,188.0,288.0,9245.0,0.0,0.0,19964893.184,10731883.52,0.0
2010,CRI,GAB,0.00066880957,CRI,GAB,188.0,266.0,10398.0,0.0,0.0,36298326.016,14569527.296,0.0
2005,CRI,JOR,0.0011318458,CRI,JOR,188.0,400.0,12144.0,0.0,0.0,19964893.184,12588665.856,0.0
2005,COL,ALB,0.0,COL,ALB,170.0,8.0,10001.0,0.0,0.0,146520129.536,8376483.328,0.0
2005,PAN,BRA,4.4760523,PAN,BRA,591.0,76.0,5076.0,0.0,0.0,15464699.904,882185732.096,0.0
2010,CRI,IDN,3.8889403,CRI,IDN,188.0,360.0,18761.0,0.0,0.0,36298326.016,709190811.648,0.0
2010,PAN,GMB,0.044624999,PAN,GMB,591.0,270.0,6863.0,0.0,0.0,28814100.48,951827.264,0.0
2000,COL,HRV,0.0029881876,COL,HRV,170.0,191.0,9650.0,0.0,0.0,99886579.712,21774274.56,0.0
2015,CRI,SWE,0.010987969,CRI,SWE,188.0,752.0,9743.0,0.0,0.0,54840102.912,495694348.288,1.0
2000,CRI,URY,0.010158628,CRI,URY,188.0,858.0,5762.0,0.0,1.0,15946442.752,22823256.064,0.0
1995,CRI,THA,0.0072581433,CRI,THA,188.0,764.0,17341.0,0.0,0.0,11722356.736,168018558.976,0.0
1995,COL,JPN,5.487555,COL,JPN,170.0,392.0,14330.0,0.0,0.0,92507275.264,5333925756.928,0.0
2015,PAN,CPV,0.0,PAN,CPV,591.0,132.0,6121.0,0.0,0.0,52132290.56,1574288.64,0.0
2000,CRI,SWE,0.66119695,CRI,SWE,188.0,752.0,9743.0,0.0,0.0,15946442.752,259802005.504,0.0
2010,PAN,DEU,0.027391514,PAN,DEU,591.0,276.0,9418.0,0.0,0.0,28814100.48,3412008894.464,0.0
2015,CRI,BWA,0.0,CRI,BWA,188.0,72.0,12485.0,0.0,0.0,54840102.912,14430608.384,0.0
2015,PAN,GRC,39.645012,PAN,GRC,591.0,300.0,10546.0,0.0,0.0,52132290.56,194860187.648,1.0
2010,COL,SWZ,9.7093194e-05,COL,SWZ,170.0,748.0,11759.0,0.0,0.0,287018188.8,3891563.52,0.0
2000,COL,SAU,0.0076154927,COL,SAU,170.0,682.0,12854.0,0.0,0.0,99886579.712,188441870.336,0.0
2005,CRI,KOR,0.61420125,CRI,KOR,188.0,410.0,13838.0,0.0,0.0,19964893.184,898134310.912,0.0
1995,COL,AFG,0.0,COL,AFG,170.0,4.0,14220.0,0.0,0.0,92507275.264,,0.0
2010,PAN,GRC,0.36443868,PAN,GRC,591.0,300.0,10546.0,0.0,0.0,28814100.48,299598053.376,0.0
2005,PAN,MDA,0.0,PAN,MDA,591.0,498.0,10643.0,0.0,0.0,15464699.904,2988172.544,0.0
2010,PAN,MOZ,0.022402875,PAN,MOZ,591.0,508.0,12656.0,0.0,0.0,28814100.48,10165353.472,0.0
2000,CRI,AUT,0.0,CRI,AUT,188.0,40.0,9957.0,0.0,0.0,15946442.752,196421713.92,0.0
1995,PAN,HRV,0.0,PAN,HRV,591.0,191.0,9722.0,0.0,0.0,7906100.224,22387562.496,0.0
1995,PAN,AZE,0.0,PAN,AZE,591.0,31.0,12480.0,0.0,0.0,7906100.224,3052467.456,0.0
2015,CRI,IRL,1.3248707,CRI,IRL,188.0,372.0,8320.0,0.0,0.0,54840102.912,283715993.6,1.0
2015,CRI,BLR,0.00018252707,CRI,BLR,188.0,112.0,10494.0,0.0,0.0,54840102.912,56454774.784,0.0
2015,CRI,CZE,0.31685188,CRI,CZE,188.0,203.0,9769.0,0.0,0.0,54840102.912,185156354.048,1.0
2005,COL,QAT,0.019161668,COL,QAT,170.0,634.0,13288.0,0.0,0.0,146520129.536,44530491.392,0.0
2010,CRI,MDG,0.0,CRI,MDG,188.0,450.0,14739.0,0.0,0.0,36298326.016,8729935.872,0.0
1995,PAN,VEN,0.81985474,PAN,VEN,591.0,862.0,1397.0,0.0,1.0,7906100.224,74888740.864,0.0
2000,COL,UZB,0.0,COL,UZB,170.0,860.0,13713.0,0.0,0.0,99886579.712,13760374.784,0.0
2015,COL,TUR,2.7075047,COL,TUR,170.0,792.0,10763.0,0.0,0.0,291519594.496,859383660.544,0.0
2000,PAN,JAM,1.0099235,PAN,JAM,591.0,388.0,1039.0,0.0,0.0,11620500.48,9008629.76,0.0
2015,COL,BWA,0.0,COL,BWA,170.0,72.0,11238.0,0.0,0.0,291519594.496,14430608.384,0.0
2010,COL,ISL,0.0013555577,COL,ISL,170.0,352.0,7798.0,0.0,0.0,287018188.8,13261035.52,0.0
1995,PAN,CZE,0.0,PAN,CZE,591.0,203.0,9528.0,0.0,0.0,7906100.224,59537113.088,0.0
2015,COL,AUS,3.5345662,COL,AUS,170.0,36.0,14336.0,0.0,0.0,291519594.496,1345383170.048,0.0
2005,PAN,UZB,0.0,PAN,UZB,591.0,860.0,13592.0,0.0,0.0,15464699.904,14307510.272,0.0
1995,CRI,ZAF,0.10505573,CRI,ZAF,188.0,710.0,11774.0,0.0,0.0,11722356.736,151113089.024,0.0
2015,CRI,HKG,0.0,CRI,HKG,188.0,344.0,15929.0,0.0,0.0,54840102.912,309403877.376,0.0
2015,CRI,SLV,1.3798729,CRI,SLV,188.0,222.0,695.0,0.0,1.0,54840102.912,26052339.712,1.0
2010,PAN,POL,0.00076752639,PAN,POL,591.0,616.0,9933.0,0.0,0.0,28814100.48,476687892.48,0.0
1995,CRI,DEU,0.36157724,CRI,DEU,188.0,280.0,,,,11722356.736,,
2005,CRI,PSE,0.046214398,CRI,PSE,188.0,275.0,12038.0,0.0,0.0,19964893.184,,0.0
2000,PAN,IRN,0.0,PAN,IRN,591.0,364.0,12885.0,0.0,0.0,11620500.48,101286518.784,0.0
2000,CRI,YEM,0.0,CRI,YEM,188.0,886.0,,,,15946442.752,,
2010,CRI,LCA,0.24031325,CRI,LCA,188.0,662.0,2554.0,0.0,0.0,36298326.016,1244297.344,0.0
2010,COL,ARG,17.646738,COL,ARG,170.0,32.0,4642.0,0.0,1.0,287018188.8,462703788.032,0.0
1995,COL,PAK,0.056360401,COL,PAK,170.0,586.0,,,,92507275.264,,
2005,PAN,IND,0.25895125,PAN,IND,591.0,356.0,15152.0,0.0,0.0,15464699.904,834215018.496,0.0
1995,COL,SYR,0.009410549,COL,SYR,170.0,760.0,11588.0,0.0,0.0,92507275.264,11396706.304,0.0
2005,COL,UGA,6.4683634e-05,COL,UGA,170.0,800.0,11865.0,0.0,0.0,146520129.536,9013834.752,0.0
2005,CRI,MAC,0.0012256766,CRI,MAC,188.0,446.0,15970.0,0.0,0.0,19964893.184,11792570.368,0.0
1995,CRI,CYP,0.0,CRI,CYP,188.0,196.0,11776.0,0.0,0.0,11722356.736,9250143.232,0.0
2010,COL,AFG,0.62962532,COL,AFG,170.0,4.0,14220.0,0.0,0.0,287018188.8,15936784.384,0.0
2005,COL,SWZ,0.0,COL,SWZ,170.0,748.0,11759.0,0.0,0.0,146520129.536,2584077.824,0.0
2005,CRI,IRQ,0.0,CRI,IRQ,188.0,368.0,12765.0,0.0,0.0,19964893.184,49954889.728,0.0
2010,COL,POL,0.051528487,COL,POL,170.0,616.0,9953.0,0.0,0.0,287018188.8,476687892.48,0.0
2015,PAN,TTO,0.45895442,PAN,TTO,591.0,780.0,1983.0,0.0,0.0,52132290.56,23559286.784,0.0
1995,COL,PNG,0.0,COL,PNG,170.0,598.0,15449.0,0.0,0.0,92507275.264,4636113.408,0.0
2015,PAN,DZA,0.015760953,PAN,DZA,591.0,12.0,8759.0,0.0,0.0,52132290.56,164779474.944,0.0
2000,PAN,BRB,0.080548964,PAN,BRB,591.0,52.0,2221.0,0.0,0.0,11620500.48,3119500.032,0.0
2010,PAN,MAR,0.0,PAN,MAR,591.0,504.0,7790.0,0.0,0.0,28814100.48,90770669.568,0.0
