year,iso3_tp_o,iso3_tp_d,trade_comb,trade_i,trade_e,pref,mfn,tariff,industry
2006,MEX,PER,11.522333,12.477078,12.398078,0.0,0.1080643,0.1080643,Wood-Paper (20t22)
2002,CAN,UZB,0.0,0.0,,,0.094222218,0.094222218,Wood-Paper (20t22)
2001,MEX,THA,2.0573583,2.2209008,1.5651546,,0.27711821,0.27711821,Food (15t16)
2000,USA,CYP,4.6132588,4.8650622,2.5955112,,0.02777751,0.02777751,Metals (27t28)
2003,USA,PHL,7476.8774,7731.627,6179.0522,,0.025895266,0.025895266,Machines (29t33)
2007,USA,DNK,59.721043,65.438011,62.249115,,0.034483232,0.034483232,Minerals (26)
2005,USA,CYP,8.5718327,9.0046263,10.541988,,0.039508089,0.039508089,Vehicles (34t35)
2006,MEX,BIH,0.04325847,0.045141973,0.00017076192,,0.10726354,0.10726354,Textiles (17t19)
2002,MEX,KGZ,3.2581385e-05,3.4000001e-05,0.0,0.055983078,0.11924514,0.11924514,Textiles (17t19)
2002,USA,POL,602.01196,622.5235,253.46375,,0.087731659,0.087731659,Machines (29t33)
2004,MEX,MWI,0.00038559121,0.00040880966,0.0,,0.073446371,0.073446371,Chemicals (23t25)
2003,MEX,AUS,175.19795,181.16724,61.758293,0.073906191,0.026632052,0.023021795,Machines (29t33)
2004,MEX,DNK,2.803401,3.0262477,6.2258911,0.088393517,0.1046446,0.086357087,Food (15t16)
2008,MEX,LCA,0.16051191,0.1675007,0.15668638,,0.11878664,0.11878664,Textiles (17t19)
2005,MEX,MMR,0.1300725,0.0,0.1300725,,0.040869851,0.040869851,Vehicles (34t35)
2008,MEX,BDI,0.0,0.0,0.0,,0.12344445,0.12344445,Wood-Paper (20t22)
2003,CAN,CRI,8.0395851,8.5236902,5.4335136,0.0,0.028920064,0.028920064,Chemicals (23t25)
2005,CAN,KWT,1.2945631,0.0,1.2945631,,0.049824152,0.049824152,Textiles (17t19)
2010,CAN,CRI,16.948389,17.968941,13.266031,0.0,0.019316308,0.019316308,Chemicals (23t25)
2007,CAN,GMB,0.0086750099,0.0091130128,0.10335775,,0.2,0.2,Vehicles (34t35)
2010,CAN,LCA,0.25464353,0.26750049,0.060896419,,0.10288823,0.10288823,Vehicles (34t35)
2003,CAN,LKA,1.431994,1.5182217,1.3176372,,0.049860626,0.049860626,Chemicals (23t25)
2010,MEX,ZMB,7.3054609e-05,7.7750003e-05,1.0069897,,0.20053191,0.20053191,Other (36)
2003,USA,ITA,179.90764,197.12979,151.49643,,0.034358539,0.034358539,Minerals (26)
2000,CAN,AUS,228.37411,239.90475,151.41734,0.025861764,0.040361028,0.029797059,Vehicles (34t35)
2003,MEX,BMU,0.047418751,0.0,0.047418751,,0.11042647,0.11042647,Textiles (17t19)
2007,USA,QAT,42.345051,45.066669,42.324265,,0.049361702,0.049361702,Other (36)
2010,USA,UZB,0.0,0.0,,,0.097029231,0.097029231,Chemicals (23t25)
2003,USA,UGA,20.414671,22.037464,6.4194713,,0.13462883,0.13462883,Food (15t16)
2010,CAN,ECU,0.05429443,0.059491917,0.14664868,,0.11191555,0.11191555,Minerals (26)
2005,MEX,AUS,88.289551,93.605919,85.327095,0.065285414,0.019788839,0.019511063,Chemicals (23t25)
2009,USA,LBR,0.0,0.0,,,0.066247672,0.066247672,Metals (27t28)
2000,CAN,ROU,0.91218895,0.97081745,0.6993314,,0.17602819,0.17602819,Other (36)
2002,CAN,LUX,3.3810735,3.5983829,10.518219,0.0,0.02719947,0.02719947,Other (36)
2006,CAN,FIN,14.374784,15.565885,14.914958,0.0,0.01217511,0.01217511,Wood-Paper (20t22)
2009,USA,MMR,0.056332335,0.0,0.056332335,,0.034499999,0.034499999,Minerals (26)
2006,USA,OMN,7.1228404,7.5806422,13.876455,0.0,0.050797872,0.050797872,Other (36)
2007,MEX,GAB,0.0014082047,0.001493,0.010929444,,0.12054257,0.12054257,Chemicals (23t25)
2000,USA,AUT,64.684761,70.044571,32.461266,,0.084523849,0.084523849,Wood-Paper (20t22)
2000,MEX,BRA,226.4259,234.14061,147.94992,0.26511583,0.17641617,0.17594281,Machines (29t33)
2004,MEX,KEN,0.017548835,0.0,0.017548835,,0.2239926,0.2239926,Wood-Paper (20t22)
2004,USA,JOR,16.476557,17.375889,39.31374,0.08697851,0.12208933,0.12208933,Metals (27t28)
2002,CAN,SEN,0.18915692,0.19948156,0.09029416,,0.12474066,0.12474066,Metals (27t28)
2000,USA,IDN,344.00732,372.51193,262.86539,,0.078433774,0.078433774,Wood-Paper (20t22)
2001,CAN,LTU,1.0904721,1.1499927,0.21129575,,0.00057664362,0.00057664362,Metals (27t28)
2010,USA,ARE,440.51776,0.0,440.51776,,0.050000001,0.050000001,Textiles (17t19)
2010,USA,GRC,214.77719,227.71004,144.20654,,0.044093955,0.044093955,Chemicals (23t25)
2000,CAN,BRN,0.0069226669,0.0,0.0069226669,,0.13255,0.13255,Vehicles (34t35)
2000,MEX,MOZ,0.00067167782,0.00072733336,0.0,,0.15796296,0.15796296,Wood-Paper (20t22)
2003,MEX,LKA,0.0051210001,0.0,0.0051210001,0.22257499,0.15898781,0.15759633,Minerals (26)
2001,USA,SAU,1223.131,1284.8871,1759.9142,,0.11351765,0.11351765,Vehicles (34t35)
2006,MEX,BIH,0.00093727658,0.001027,0.0,,0.070060365,0.070060365,Minerals (26)
2008,USA,CYP,8.1774073,8.7029877,7.8110008,,0.02723936,0.02723936,Other (36)
2006,MEX,GBR,25.380486,27.011747,17.061132,,,,Other (36)
2001,CAN,SCG,1.6684765,1.7253243,0.0,,0.12148629,0.12148629,Machines (29t33)
2008,USA,CYP,12.96636,13.997076,8.2163649,,0.2234984,0.2234984,Food (15t16)
2007,CAN,LKA,1.0024346,1.0821196,2.1292205,,0.26217139,0.26217139,Food (15t16)
2010,USA,RWA,5.8824792,6.2366934,17.753744,,0.051837169,0.051837169,Chemicals (23t25)
2005,MEX,CRI,38.361645,41.411068,38.848804,0.025979931,0.15872075,0.15872075,Food (15t16)
2005,MEX,SWE,0.19134869,0.20966609,0.17641935,,0.034833547,0.034833547,Minerals (26)
2010,USA,TUR,161.00832,171.3567,136.90085,,0.026206383,0.026206383,Other (36)
2008,USA,MDG,5.8299809,6.2934151,4.0850945,,0.16350473,0.16350473,Food (15t16)
2001,USA,BRB,52.58091,55.74707,28.842506,,0.06938158,0.06938158,Chemicals (23t25)
2009,CAN,ZMB,4.5046086,4.6580882,3.0565867,,0.1125,0.1125,Machines (29t33)
2006,CAN,LTU,0.68670386,0.72418588,0.85137147,,0.0010380623,0.0010380623,Metals (27t28)
2010,MEX,MAC,0.67606246,0.72980368,0.038543999,,0.0,0.0,Food (15t16)
2010,USA,LAO,0.12149137,0.1311489,0.84203899,,0.19219857,0.19219857,Food (15t16)
2006,CAN,SVK,5.7857866,6.1341786,1.8118598,0.0,0.043876786,0.043876786,Chemicals (23t25)
2001,USA,BHS,62.000568,65.985489,32.784958,,0.32406914,0.32406914,Other (36)
2005,CAN,ESP,14.017055,14.917963,13.016639,0.0,0.026082978,0.026082978,Other (36)
2000,USA,IRQ,21.691471,22.786676,0.0056983335,,,,Vehicles (34t35)
2001,USA,ETH,6.514226,6.8431301,1.4364322,,0.11807647,0.11807647,Vehicles (34t35)
2010,MEX,IRL,1.4041727,1.494422,0.78945708,0.0010890071,0.026029255,0.0010890071,Other (36)
2010,CAN,HTI,0.0,0.0,,,0.037632354,0.037632354,Vehicles (34t35)
2002,USA,IRN,0.37532991,0.41125944,0.03125,,0.75603658,0.75603658,Minerals (26)
2010,MEX,MUS,0.6128664,0.64381003,0.002384,,0.01764706,0.01764706,Vehicles (34t35)
2007,CAN,CUB,181.26872,0.0,181.26872,,0.10659763,0.10659763,Machines (29t33)
2004,USA,KWT,50.456329,53.494564,114.78831,,0.048338208,0.048338208,Chemicals (23t25)
2007,CAN,POL,47.938419,50.358837,39.140472,,0.13757206,0.13757206,Vehicles (34t35)
2010,USA,SEN,15.31206,15.833767,26.15028,,0.096058436,0.096058436,Machines (29t33)
2008,USA,CPV,2.0332103,2.1358676,2.4699996,,0.10259559,0.10259559,Vehicles (34t35)
2005,USA,UZB,0.0,0.0,,,0.10073529,0.10073529,Vehicles (34t35)
2000,MEX,NLD,10.344192,10.794585,10.455229,0.06571307,0.086676084,0.065734036,Textiles (17t19)
2010,CAN,BHS,0.62178153,0.68130332,0.40264833,,0.39929879,0.39929879,Minerals (26)
2008,CAN,JOR,2.2039361,2.2998967,2.3468254,0.0,0.11486905,0.11486905,Textiles (17t19)
2007,CAN,SVK,1.1587868,1.2092412,0.45700064,0.0,0.079564519,0.079564519,Textiles (17t19)
2008,USA,UKR,558.81012,587.02454,366.71051,,0.06889338,0.06889338,Vehicles (34t35)
2010,USA,MEX,22749.119,24118.961,24020.52,0.00013265107,0.030335341,0.00013265107,Chemicals (23t25)
2007,CAN,COG,0.00124683,0.001350143,0.2354929,,0.18870386,0.18870386,Wood-Paper (20t22)
2008,USA,KEN,55.302486,58.094715,101.3384,,0.066552937,0.066552937,Vehicles (34t35)
2007,USA,MOZ,1.4093646,1.5261451,2.4344678,,0.10335185,0.10335185,Wood-Paper (20t22)
2009,MEX,MMR,0.0,0.0,0.0,,0.10819574,0.10819574,Food (15t16)
2009,USA,UZB,0.0,0.0,,,0.25724888,0.25724888,Textiles (17t19)
2005,CAN,FRA,345.92795,363.39386,343.33792,0.0087403227,0.039113235,0.039113235,Vehicles (34t35)
2007,USA,RWA,2.8793347,3.0527143,1.0984881,,0.16555874,0.16555874,Chemicals (23t25)
2002,MEX,JPN,69.759407,73.567047,54.390137,0.00071444869,0.013318518,0.00065129978,Metals (27t28)
2007,CAN,SWZ,0.19699612,0.0,0.19699612,,,,Other (36)
2002,CAN,BWA,0.0013404459,0.001447,0.0055189999,,,,Food (15t16)
2001,USA,NAM,0.13493481,0.14611556,0.37533572,,,,Wood-Paper (20t22)
2010,MEX,MLT,0.24332938,0.26267201,0.077914998,0.049226813,0.091599017,0.058907554,Food (15t16)
2009,USA,TJK,0.70444483,0.0,0.70444483,,0.051102944,0.051102944,Vehicles (34t35)
2004,MEX,TUN,1.0551556,1.0911065,0.0052749999,,0.14453699,0.14453699,Machines (29t33)
2005,MEX,ARE,25.425003,26.291277,7.4755917,,0.049975175,0.049975175,Machines (29t33)
2009,USA,ERI,0.0,0.0,,,,,Machines (29t33)
2005,MEX,MLT,0.0050083692,0.0052817385,0.0,0.0027663636,0.020335641,0.002610496,Metals (27t28)
2002,USA,PRY,5.5693655,6.0120831,2.5981326,,0.13547447,0.13547447,Food (15t16)
2002,USA,LCA,12.404066,13.150978,3.4997101,,0.060366474,0.060366474,Chemicals (23t25)
2006,CAN,JAM,1.2322706,1.3502332,1.3426923,,0.057181705,0.057181705,Minerals (26)
2006,MEX,SEN,0.024485551,0.025551667,0.0,,0.17447245,0.17447245,Textiles (17t19)
2002,USA,SEN,2.7801876,2.9588766,4.9849315,,0.17300531,0.17300531,Other (36)
2010,MEX,PHL,9.4549971,10.024331,7.6639242,,0.036586314,0.036586314,Chemicals (23t25)
2000,USA,BHR,5.682745,6.2267418,5.7891712,0.0,0.064763412,0.064763412,Minerals (26)
2009,USA,RWA,5.0242238,5.3267584,15.276338,,0.051837169,0.051837169,Chemicals (23t25)
2010,USA,PER,227.31474,245.38432,251.71121,0.002281768,0.060771395,0.060771395,Food (15t16)
2002,USA,NAM,4.4918728,4.6449184,20.066986,,,,Machines (29t33)
2001,MEX,FJI,0.0098734442,0.0,0.0098734442,,0.045945492,0.045945492,Chemicals (23t25)
2002,MEX,GHA,0.05654655,0.059633002,0.15225001,,0.11868512,0.11868512,Metals (27t28)
2007,MEX,MUS,0.03034859,0.031669986,0.0,,0.021776086,0.021776086,Textiles (17t19)
2003,CAN,NPL,0.0075427126,0.0080274995,0.0060280836,,0.16861703,0.16861703,Other (36)
2008,USA,NGA,36.389877,38.728737,52.947575,,0.18257979,0.18257979,Other (36)
2006,MEX,AFG,0.00018905556,0.0,0.00018905556,,0.061362825,0.061362825,Textiles (17t19)
2000,CAN,PAK,9.7481041,10.080239,4.9654193,,0.19001736,0.19001736,Machines (29t33)
2000,MEX,SEN,0.0,0.0,0.0,,0.16753048,0.16753048,Minerals (26)
2005,MEX,TKM,0.0,0.0,,,0.0071474658,0.0071474658,Chemicals (23t25)
2007,USA,PHL,34.925423,36.446098,56.968582,,0.10900947,0.10900947,Textiles (17t19)
2005,CAN,PSE,0.28399554,0.30109638,0.0,0.0,0.015961636,0.00039194914,Chemicals (23t25)
2006,MEX,ALB,0.059003614,0.061572667,0.00087699998,,0.10148882,0.10148882,Textiles (17t19)
2009,CAN,MNG,1.9636773,0.0,1.9636773,,0.047127713,0.047127713,Machines (29t33)
2002,USA,EST,1.6012617,1.754547,0.42486525,,0.0,0.0,Minerals (26)
2000,CAN,ERI,0.026594838,0.028196249,0.0,,,,Chemicals (23t25)
2007,CAN,ARE,26.987556,28.162613,109.70228,,0.050000001,0.050000001,Textiles (17t19)
2007,MEX,COG,0.0,0.0,0.0,,0.22271341,0.22271341,Minerals (26)
2008,CAN,GRC,8.856842,9.590724,9.892889,0.0,0.012141963,0.012141963,Wood-Paper (20t22)
2006,MEX,VNM,5.5748529,5.7647977,6.9578586,0.07663238,0.088578552,0.088578552,Machines (29t33)
2003,MEX,BOL,7.3599491,7.6107144,5.4045444,0.00059579615,0.06610059,0.06610059,Machines (29t33)
2002,CAN,BEN,0.11913778,0.123197,0.18704975,,0.095660754,0.095660754,Machines (29t33)
2008,MEX,DZA,21.155428,22.310144,5.5467839,,0.17145899,0.17145899,Metals (27t28)
2007,CAN,MUS,0.43353403,0.45963934,0.21553099,,0.01916017,0.01916017,Chemicals (23t25)
2004,USA,NAM,0.29135638,0.31008253,11.470472,,,,Other (36)
2010,MEX,NOR,4.3899312,4.6295447,9.5608196,0.0,5.1903116e-05,0.0,Metals (27t28)
2004,USA,LBN,6.3609924,6.9699168,5.1673265,,0.091097564,0.091097564,Minerals (26)
2002,MEX,CIV,0.017710546,0.018848846,0.012085667,,0.17300531,0.17300531,Other (36)
2004,USA,MUS,0.90765148,0.97980207,0.30691066,,0.23324256,0.23324256,Food (15t16)
2002,CAN,MUS,0.37459582,0.39715216,0.3097944,,0.096865475,0.096865475,Chemicals (23t25)
2003,USA,AZE,15.908018,17.172569,28.735376,,0.13529649,0.13529649,Food (15t16)
2001,USA,GTM,481.05127,497.44147,359.0679,0.0,0.028282447,0.028282447,Machines (29t33)
2001,USA,SUR,1.9964771,2.1247952,2.16452,,0.1822086,0.1822086,Other (36)
2010,CAN,LCA,0.34009713,0.35866046,0.25180498,,0.065176703,0.065176703,Metals (27t28)
2007,USA,GHA,5.8399739,6.0942502,8.7923021,,0.17983587,0.17983587,Textiles (17t19)
2008,MEX,TZA,7.0389702e-05,7.6222219e-05,7.8571436e-05,,0.17170355,0.17170355,Wood-Paper (20t22)
2008,MEX,GRC,2.3967559,2.5275769,1.7157509,0.0027155757,0.020250518,0.0025621685,Metals (27t28)
2007,CAN,CHE,32.356323,34.928375,32.238987,0.13590685,0.0,0.0,Food (15t16)
2006,CAN,UGA,0.0051531959,0.0056464998,0.0061873337,,0.16835365,0.16835365,Minerals (26)
2005,CAN,LKA,1.8983965,2.0127087,3.204633,,0.062115669,0.062115669,Chemicals (23t25)
2010,CAN,SLV,5.3652887,5.5480928,4.4165154,,0.027822293,0.027822293,Machines (29t33)
2006,USA,FJI,1.7041627,1.7971802,0.51436383,,0.048191305,0.048191305,Metals (27t28)
2007,USA,NAM,8.9196091,9.2235146,23.582821,,,,Machines (29t33)
2008,USA,PNG,15.979251,0.0,15.979251,,0.0020216962,0.0020216962,Machines (29t33)
2002,MEX,ESP,6.1344218,6.5286956,5.8276114,0.0011829786,0.02719947,0.0011829786,Other (36)
2002,CAN,BLZ,2.6444025,2.8546102,0.86929649,,0.21590942,0.21590942,Food (15t16)
2004,MEX,TJK,0.0,0.0,0.0,,0.054483432,0.054483432,Chemicals (23t25)
2002,USA,JAM,174.52374,185.03271,160.46652,,0.028365498,0.028365498,Chemicals (23t25)
2010,MEX,CPV,0.0039485958,0.0042023808,0.0,,0.20199469,0.20199469,Other (36)
2009,USA,GHA,4.1814451,4.5817256,2.7313478,,0.14105672,0.14105672,Minerals (26)
2004,USA,FRA,7001.8315,7423.4482,4247.7515,,0.043925337,0.043925337,Chemicals (23t25)
2009,USA,HRV,11.326593,12.410863,5.3001132,,0.066793293,0.066793293,Minerals (26)
2005,USA,PER,368.95682,391.17361,340.35437,0.0,0.070609465,0.070609465,Chemicals (23t25)
2000,USA,CHE,32.165684,35.244835,38.847111,,0.0,0.0,Minerals (26)
2001,CAN,MEX,217.99509,236.05827,77.236153,0.0036782222,0.15651022,0.15651022,Wood-Paper (20t22)
2001,USA,AUS,1674.6931,1759.2485,1639.1154,0.0,0.040349998,0.040349998,Vehicles (34t35)
2002,CAN,UGA,0.010474257,0.010930313,0.0,,0.13012895,0.13012895,Textiles (17t19)
2005,CAN,SVK,0.85829008,0.89566058,0.65650362,0.0,0.079559535,0.079559535,Textiles (17t19)
2004,CAN,MAR,5.8925729,6.3808346,6.673955,,0.40275878,0.40275878,Wood-Paper (20t22)
2005,CAN,ISR,21.9641,22.920431,33.784924,0.0,0.079314068,0.0,Textiles (17t19)
2010,CAN,IND,165.81055,171.45999,210.2236,,0.075196728,0.075196728,Machines (29t33)
2010,CAN,CRI,2.4539096,2.6116283,3.7090671,0.0,0.10057712,0.10057712,Other (36)
2003,CAN,BOL,0.54406822,0.57903671,0.57215071,,0.1,0.1,Other (36)
2008,MEX,MYS,11.734817,12.441431,8.6749458,,0.039454956,0.039454956,Chemicals (23t25)
2003,USA,SVN,135.58942,140.20918,52.978664,,0.095179088,0.095179088,Machines (29t33)
2001,USA,KEN,6.8497558,7.2900062,12.100904,,0.30607286,0.30607286,Other (36)
2004,USA,IRN,5.188683,5.4718938,0.046007778,,0.1582282,0.1582282,Metals (27t28)
2008,CAN,SVK,1.6136731,1.7173877,1.3350991,0.0,0.026040426,0.026040426,Other (36)
2002,USA,EGY,7.849122,8.4995041,73.173698,,0.22424357,0.22424357,Wood-Paper (20t22)
2001,MEX,MAR,0.013714639,0.014596109,0.016849143,,0.33050212,0.33050212,Other (36)
2004,MEX,LBN,0.26495227,0.28690633,0.7361362,,0.057323407,0.057323407,Wood-Paper (20t22)
2002,MEX,NZL,0.1831063,0.20063467,0.10230792,0.022080982,0.028219512,0.021946343,Minerals (26)
2005,MEX,HKG,20.073286,21.668943,15.689599,,0.0,0.0,Food (15t16)
2001,MEX,TTO,1.9797679,2.0797267,0.11417625,,0.07655441,0.07655441,Vehicles (34t35)
2004,MEX,ARM,0.0,0.0,0.0,0.085493334,0.065548785,0.065548785,Minerals (26)
2003,CAN,AFG,0.27384928,0.0,0.27384928,,0.043973912,0.043973912,Metals (27t28)
2003,MEX,CMR,0.018352186,0.020109,0.0,,0.21722561,0.21722561,Minerals (26)
2003,CAN,ZWE,0.14554654,0.15490116,0.036427669,,0.3093085,0.3093085,Other (36)
2010,CAN,ZWE,0.038825341,0.042542003,0.027303999,,0.19715427,0.19715427,Minerals (26)
2004,USA,IRQ,35.717636,0.0,35.717636,,,,Metals (27t28)
2009,CAN,DOM,1.9460695,2.0308027,1.4987781,,0.098974951,0.098974951,Textiles (17t19)
2008,USA,OMN,29.20466,31.526184,47.610321,0.02871941,0.12886518,0.12886518,Food (15t16)
2010,MEX,OMN,21.62155,22.713224,15.607555,,0.04209559,0.04209559,Vehicles (34t35)
2003,USA,UGA,3.9154403,4.113131,4.5004115,,0.053772058,0.053772058,Vehicles (34t35)
2002,USA,MAR,10.725701,11.311136,9.1122408,0.0,0.28242823,0.28242823,Metals (27t28)
2003,CAN,KGZ,0.32756945,0.34862313,0.067159139,,0.073404253,0.073404253,Other (36)
2000,USA,BEL,572.08795,619.49139,707.55292,,0.029781334,0.029781334,Wood-Paper (20t22)
2005,USA,UZB,0.0,0.0,,,0.21707317,0.21707317,Minerals (26)
2004,USA,SCG,8.201273,8.7283869,2.8011415,,0.15039892,0.15039892,Other (36)
2009,MEX,OMN,1.7762053,1.8658861,0.003,,0.04209559,0.04209559,Vehicles (34t35)
2004,USA,MDV,0.79727715,0.86065394,0.23377967,,0.17038912,0.17038912,Food (15t16)
2010,USA,GEO,33.709835,36.389481,91.071327,,0.06489858,0.06489858,Food (15t16)
2008,USA,MNG,1.0388933,0.0,1.0388933,,0.050000001,0.050000001,Other (36)
2001,MEX,BRA,13.059909,14.142059,12.332622,0.2,0.13511866,0.13511866,Wood-Paper (20t22)
2002,MEX,SEN,0.00060897111,0.00064811116,0.0,,0.17300531,0.17300531,Other (36)
2003,MEX,MWI,2.6833914e-05,2.8449722e-05,0.0,,0.073446371,0.073446371,Chemicals (23t25)
2003,CAN,HTI,0.0,0.0,,,0.02953456,0.02953456,Vehicles (34t35)
2003,MEX,HRV,1.2334455,1.3077177,0.015041334,,0.017169468,0.017169468,Chemicals (23t25)
2000,USA,TUN,73.44223,76.639961,59.519276,,0.35348675,0.35348675,Textiles (17t19)
2001,CAN,CRI,21.131886,22.882883,17.162691,0.001342478,0.056193333,0.056193333,Wood-Paper (20t22)
2010,CAN,NER,0.1032975,0.108513,5.5499258,,0.086041905,0.086041905,Vehicles (34t35)
2008,USA,TON,0.70999938,0.75275213,0.26590177,,0.13477951,0.13477951,Chemicals (23t25)
2003,USA,BGR,5.7103071,6.0219893,6.5372138,,0.070799053,0.070799053,Metals (27t28)
2004,CAN,BLR,0.26825953,0.28550118,0.12760457,,0.16684416,0.16684416,Other (36)
2006,CAN,BHS,2.6212747,2.829644,8.5293779,,0.22412318,0.22412318,Food (15t16)
2002,CAN,UZB,0.0,0.0,,,0.17606382,0.17606382,Other (36)
2009,USA,ETH,89.566444,92.618118,31.769026,,0.13947131,0.13947131,Machines (29t33)
2010,CAN,PAN,5.8848662,6.3724885,5.5292554,,0.078107737,0.078107737,Wood-Paper (20t22)
2008,CAN,LBY,28.024233,28.979065,31.051489,,0.0012820513,0.0012820513,Machines (29t33)
2008,CAN,SDN,1.3078784,1.3648243,0.3946766,,0.29994139,0.29994139,Textiles (17t19)
2003,CAN,CUB,33.084564,35.714508,22.003008,,0.12841725,0.12841725,Food (15t16)
2009,CAN,CYP,0.01634492,0.017909585,0.013714584,,0.046001829,0.046001829,Minerals (26)
2002,MEX,FJI,0.033308275,0.035955999,0.028929334,,0.1224058,0.1224058,Food (15t16)
2003,MEX,SEN,1.3050127e-05,1.3888889e-05,0.0,,0.17406915,0.17406915,Other (36)
2006,USA,LAO,4.1323314,0.0,4.1323314,,0.069958083,0.069958083,Machines (29t33)
2009,MEX,KHM,0.026175581,0.028344501,0.00044,,0.09982577,0.09982577,Wood-Paper (20t22)
2007,USA,MAR,143.12064,154.49751,119.24584,0.057887502,0.53678495,0.53678495,Food (15t16)
2002,MEX,PHL,0.20373642,0.22323968,0.24684601,,0.05362805,0.05362805,Minerals (26)
2001,USA,PRT,53.055229,57.451408,46.434662,,0.025151111,0.025151111,Wood-Paper (20t22)
2000,CAN,ARG,9.1952887,9.5956583,17.383677,,0.20973364,0.20973364,Textiles (17t19)
2000,USA,BHR,72.070892,74.526474,65.607811,1.1389522e-05,0.091539443,0.091539443,Machines (29t33)
2010,CAN,ZWE,0.041961223,0.044251569,0.13390963,,0.13222629,0.13222629,Metals (27t28)
2006,MEX,USA,3622.2053,3855.0129,4785.6802,3.8461541e-05,0.027030321,0.0,Other (36)
2002,MEX,GMB,0.0,0.0,0.0,,0.15988652,0.15988652,Food (15t16)
2005,MEX,BRA,16.955536,18.360479,20.801012,0.2,0.11295852,0.11295852,Wood-Paper (20t22)
2010,MEX,SYR,1.9961981,2.0969863,0.085095249,,0.15230259,0.15230259,Vehicles (34t35)
2008,CAN,NLD,92.647102,100.32389,118.1871,0.0,0.012141963,0.012141963,Wood-Paper (20t22)
2004,USA,BEL,247.66174,267.34875,302.05826,,0.1046446,0.1046446,Food (15t16)
2005,CAN,IRN,2.044874,2.2074239,2.7915039,,0.37023711,0.37023711,Food (15t16)
2002,MEX,USA,9392.0781,9801.0156,9520.8174,0.002167867,0.094178475,0.0062628216,Textiles (17t19)
2001,MEX,SEN,0.0098720584,0.0103705,0.0017500001,,0.085858084,0.085858084,Vehicles (34t35)
2004,MEX,PER,5.648324,5.8942556,3.9946129,0.0,0.17274326,0.17274326,Textiles (17t19)
2009,CAN,MHL,0.0,,0.0,,,,Textiles (17t19)
2005,MEX,GBR,128.37598,134.8577,132.79428,,,,Vehicles (34t35)
2003,MEX,KGZ,0.0041362387,0.0043163337,0.0,0.055983078,0.090220869,0.090220869,Textiles (17t19)
2001,CAN,BTN,0.0,0.0,0.0,,0.10028026,0.10028026,Chemicals (23t25)
2007,MEX,AUT,6.8338957,7.3771319,3.0737236,0.031405635,0.17447458,0.14944766,Food (15t16)
2003,MEX,HRV,0.18267639,0.19264731,0.0,,0.031254672,0.031254672,Metals (27t28)
2008,CAN,COL,9.8408661,10.473362,7.2517681,0.01601037,0.16033138,0.16033138,Other (36)
2000,MEX,KAZ,0.049952198,0.0,0.049952198,0.043955736,0.16249821,0.16249821,Textiles (17t19)
2007,USA,MKD,0.7647298,0.79802668,0.80438685,,0.14401397,0.14401397,Textiles (17t19)
2005,MEX,IRQ,0.094208002,0.0,0.094208002,,,,Chemicals (23t25)
2005,MEX,LBN,0.7217266,0.75816667,0.016503833,,0.040624999,0.040624999,Vehicles (34t35)
2003,CAN,BRB,1.3941408,1.4837455,1.2450982,,0.18191384,0.18191384,Other (36)
2007,MEX,ZWE,7.5999997e-05,0.0,7.5999997e-05,,0.089121342,0.089121342,Chemicals (23t25)
2008,USA,KEN,12.650363,13.340851,17.964418,,0.1076557,0.1076557,Metals (27t28)
2009,CAN,PHL,2.9817076,3.1733487,6.086956,,0.075110644,0.075110644,Other (36)
2000,USA,MOZ,2.6465182,2.856894,13.732441,,0.2748552,0.2748552,Food (15t16)
2005,CAN,MAR,0.52175325,0.54447073,0.48557544,,0.40646189,0.40646189,Textiles (17t19)
2008,USA,TZA,0.30668566,0.33604401,0.26911542,,0.1695122,0.1695122,Minerals (26)
2002,MEX,NLD,16.106482,17.38681,28.496214,0.08033511,0.10462295,0.09274628,Food (15t16)
2002,USA,BFA,0.75148171,0.79978114,0.33920297,,0.17300531,0.17300531,Other (36)
2004,USA,MAR,14.105706,15.456014,3.9391465,0.0,0.34110856,0.34110856,Minerals (26)
2002,MEX,GRC,0.27300578,0.29055247,0.14474794,0.0011829786,0.02719947,0.0011829786,Other (36)
2010,MEX,NIC,34.591248,37.340961,32.566177,0.0,0.13514565,0.13514565,Food (15t16)
2005,CAN,CHL,2.6303146,2.8821087,2.6946163,0.0,0.060853656,0.060853656,Minerals (26)
2010,MEX,SYR,0.52110755,0.56253117,0.50126398,,0.23656534,0.23656534,Food (15t16)
2002,USA,AZE,1.8619231,1.9429924,0.16391417,,0.12875453,0.12875453,Textiles (17t19)
2004,CAN,MLT,0.14925869,0.1574056,1.5715765,0.0,0.020334255,0.020334255,Metals (27t28)
2002,MEX,AGO,0.048824001,0.0,0.048824001,,0.045557771,0.045557771,Machines (29t33)
2009,MEX,SVK,13.941556,14.416568,3.5041757,0.001169354,0.022446949,0.0012175104,Machines (29t33)
2004,USA,MUS,2.7390869,2.9660487,1.5651203,,0.20972222,0.20972222,Wood-Paper (20t22)
2000,CAN,MOZ,0.1492651,0.15680151,0.1280565,,0.11525735,0.11525735,Vehicles (34t35)
2001,CAN,GHA,4.330358,4.5489984,0.69862759,,0.059681617,0.059681617,Vehicles (34t35)
2009,CAN,AUS,96.376152,104.36193,105.15132,0.025727777,0.03261463,0.02891152,Wood-Paper (20t22)
