year,country_id_o,country_id_d,iso3_o,iso3_d,iso3num_o,iso3num_d,country_exists_o,country_exists_d,gmt_offset_2020_o,gmt_offset_2020_d,distw_harmonic,distw_arithmetic,distw_harmonic_jh,distw_arithmetic_jh,dist,main_city_source_o,main_city_source_d,distcap,contig,diplo_disagreement,scaled_sci_2021,comlang_off,comlang_ethno,comcol,col45,legal_old_o,legal_old_d,legal_new_o,legal_new_d,comleg_pretrans,comleg_posttrans,transition_legalchange,comrelig,heg_o,heg_d,col_dep_ever,col_dep,col_dep_end_year,col_dep_end_conflict,empire,sibling_ever,sibling,sever_year,sib_conflict,pop_o,pop_d,gdp_o,gdp_d,gdpcap_o,gdpcap_d,pop_source_o,pop_source_d,gdp_source_o,gdp_source_d,gdp_ppp_o,gdp_ppp_d,gdpcap_ppp_o,gdpcap_ppp_d,pop_pwt_o,pop_pwt_d,gdp_ppp_pwt_o,gdp_ppp_pwt_d,gatt_o,gatt_d,wto_o,wto_d,eu_o,eu_d,fta_wto,fta_wto_raw,rta_coverage,rta_type,entry_cost_o,entry_cost_d,entry_proc_o,entry_proc_d,entry_time_o,entry_time_d,entry_tp_o,entry_tp_d,tradeflow_comtrade_o,tradeflow_comtrade_d,tradeflow_baci,manuf_tradeflow_baci,tradeflow_imf_o,tradeflow_imf_d
2004,CAN,MYT,CAN,MYT,124.0,175.0,1,1,-5.0,3.0,14010.0,14067.0,,,13748.0,UN_WUP_Largest,UN_WUP_Capitals,13414.0,0.0,,1479.0,,,,,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0,,,,0.0,0.0,1763.0,0.0,31995.001,186.015,1018385596.416,,31.83,,1.0,2.0,1.0,,1079987051.624,,33.755,,31949.418,,1252365952.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9,,3.0,,3.5,,6.5,,,190.955,190.959,190.959,,
2003,MEX,BIH,MEX,BIH,484.0,70.0,1,1,-6.0,1.0,10457.0,10462.0,10369.0,10376.0,10558.0,UN_WUP_Largest,UN_WUP_Largest,10558.0,0.0,1.23,299.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,108056.313,3895.779,713284255.744,8370020.352,6.601,2.148,1.0,1.0,1.0,1.0,1131771430.256,20213903.51,10.713,5.349,105640.453,3779.247,1328494592.0,21081974.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,29.5,47.3,9.0,12.0,31.5,68.0,40.5,80.0,,791.954,779.725,779.725,52.0,791.955
2007,MEX,HUN,MEX,HUN,484.0,348.0,1,1,-6.0,1.0,10261.0,10266.0,10258.0,10266.0,10379.0,UN_WUP_Largest,UN_WUP_Largest,10379.0,0.0,1.164,440.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.513,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,10055.78,1043394920.448,138580115.456,9.19,13.781,1.0,1.0,1.0,1.0,1551984889.082,190395016.635,13.877,18.934,111836.352,10023.887,1611901440.0,202924896.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5.0,22.9,17.7,8.0,7.0,9.0,17.0,17.0,24.0,87182.947,98355.0,96302.833,96239.367,87175.0,142815.078
2008,USA,AUT,USA,AUT,840.0,40.0,1,1,-5.0,1.0,7992.0,8139.0,7810.0,7899.0,6814.0,UN_WUP_Largest,UN_WUP_Largest,7143.0,0.0,1.945,3232.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.295,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,304093.964,8336.926,14718600216.576,427627380.736,48.401,51.293,1.0,1.0,1.0,1.0,14718582000.0,341669229.797,48.401,41.059,303374.062,8338.453,15362882560.0,358759680.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.7,5.1,6.0,8.0,5.0,25.0,11.0,33.0,2635933.912,4912669.612,3363381.438,3145075.25,2649200.25,3305501.75
2005,CAN,SYC,CAN,SYC,124.0,690.0,1,1,-5.0,4.0,13923.0,13949.0,13887.0,13928.0,13832.0,UN_WUP_Largest,UN_WUP_Capitals,13481.0,0.0,1.953,10760.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.419,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,32312.0,82.9,1164179537.92,916940.096,36.029,11.061,1.0,1.0,1.0,1.0,1167581267.653,1314121.207,36.135,15.86,32287.979,88.744,1326924672.0,1544630.125,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.9,31.7,3.0,10.0,3.5,33.0,6.5,43.0,710.283,681.043,400.343,400.343,704.492,1267.18
2007,MEX,BTN,MEX,BTN,484.0,64.0,1,1,-6.0,6.0,14423.0,14443.0,14455.0,14474.0,14731.0,UN_WUP_Largest,UN_WUP_Capitals,14731.0,0.0,0.291,374.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,679.365,1043394920.448,1196091.776,9.19,1.761,1.0,1.0,1.0,1.0,1551984889.082,3525063.41,13.877,5.131,111836.352,686.958,1611901440.0,4226087.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,22.9,8.8,8.0,8.0,9.0,48.0,17.0,56.0,57.339,26.119,37.465,37.465,56.0,26.12
2002,USA,MMR,USA,MMR,840.0,104.0,1,1,-5.0,6.5,13548.0,13586.0,13248.0,13311.0,13556.0,UN_WUP_Largest,UN_WUP_Largest,13798.0,0.0,4.018,695.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,0.017,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,287625.183,49261.314,10977500200.96,6777632.768,38.166,0.138,1.0,1.0,1.0,1.0,10977514000.0,61830747.862,38.166,1.312,287506.844,47140.219,13407039488.0,59807256.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,10140.644,,9727.944,9205.594,10500.0,16101.144
2002,MEX,NGA,MEX,NGA,484.0,566.0,1,1,-6.0,1.0,11353.0,11369.0,11419.0,11441.0,11083.0,UN_WUP_Largest,UN_WUP_Largest,11397.0,0.0,0.387,566.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,106723.663,129224.64,741559500.8,59116867.584,6.948,0.457,1.0,1.0,1.0,1.0,1092589209.571,310831996.548,10.47,2.416,104355.609,128666.719,1320671616.0,141282976.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,9316.985,9316.75,11022.764,10994.064,9312.0,9299.064
2004,USA,GBR,USA,GBR,840.0,826.0,1,1,-5.0,0.0,6604.0,6799.0,6494.0,6608.0,5585.0,UN_WUP_Largest,UN_WUP_Largest,5914.0,0.0,1.242,6261.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.11,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,292805.298,59987.904,12274900140.032,2298127056.896,41.922,38.31,1.0,1.0,1.0,1.0,12274928000.0,1896674321.928,41.922,31.618,292539.344,59884.129,14264112128.0,2086837376.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,0.7,0.9,6.0,6.0,6.0,13.0,12.0,19.0,35296438.189,45096962.707,33462170.875,31830612.0,35959700.0,43623200.0
2009,CAN,YMD,CAN,YMD,124.0,720.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,33628.571,,1370839187.456,,40.764,,1.0,,1.0,,1304488409.236,,38.791,,33789.828,,1289737088.0,,1.0,,1.0,,0.0,,,,,,0.4,,2.0,,5.5,,7.5,,,,,,,
2010,MEX,CSK,MEX,CSK,484.0,200.0,1,0,-6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,117886.406,,1051627945.984,,8.921,,1.0,,1.0,,1732191876.994,,14.765,,117318.938,,1736534272.0,,1.0,,1.0,,0.0,,,,,,21.0,,7.0,,8.5,,15.5,,,,,,,
2003,USA,CHL,USA,CHL,840.0,152.0,1,1,-5.0,-4.0,8236.0,8311.0,8329.0,8446.0,8220.0,UN_WUP_Largest,UN_WUP_Largest,8037.0,0.0,2.941,2506.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.255,0.0,0.0,0.0,0.0,,,,1.0,0.0,1810.0,1.0,290107.941,15995.658,11510700048.384,77840187.392,39.677,4.866,1.0,1.0,1.0,1.0,11510670000.0,170180776.961,39.677,10.771,290027.625,15799.542,13753587712.0,176157824.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,12.1,6.0,9.0,6.0,42.0,12.0,51.0,2715036.974,2813281.473,2978868.641,2780126.5,2719300.0,2764308.75
2000,MEX,DEU.1,MEX,DEU,484.0,280.0,1,0,-6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,103873.604,,683647959.04,,6.582,,1.0,,1.0,,1060833726.505,,10.429,,101719.672,,1319985792.0,,1.0,,1.0,,0.0,,,,,,,,,,,,,,,,,,,
2002,USA,MAC,USA,MAC,840.0,446.0,1,1,-5.0,8.0,12632.0,12696.0,,,12995.0,UN_WUP_Largest,UN_WUP_Largest,13152.0,0.0,,3243.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,287625.183,444.15,10977500200.96,7008026.624,38.166,15.779,1.0,1.0,1.0,1.0,10977514000.0,16674418.956,38.166,37.145,287506.844,448.896,13407039488.0,13823573.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,78939.432,203628.909,146563.507,140666.0,79100.0,104865.859
2006,MEX,GRL,MEX,GRL,484.0,304.0,1,1,-6.0,-3.0,5927.0,5939.0,,,6087.0,UN_WUP_Largest,UN_WUP_Capitals,6087.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.013,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,112116.692,56.774,966735953.92,1738432.128,8.623,30.62,1.0,1.0,1.0,1.0,1464036640.601,,13.298,,110092.375,,1563848064.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,24.1,,8.0,,9.5,,17.5,,,41.081,40.722,40.722,,41.088
2001,MEX,AGO,MEX,AGO,484.0,24.0,1,1,-6.0,1.0,12898.0,12915.0,12785.0,12813.0,12680.0,UN_WUP_Largest,UN_WUP_Largest,12680.0,0.0,0.328,1368.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.653,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,105339.874,14385.283,724703576.064,8936079.36,6.88,0.621,1.0,1.0,1.0,1.0,1073836161.755,48742596.951,10.419,2.87,103067.07,16983.268,1323848960.0,37047272.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,24.688,,24.688,24.688,8807.0,14022.022
2006,CAN,ERI,CAN,ERI,124.0,232.0,1,1,-5.0,3.0,11134.0,11184.0,11159.0,11227.0,10972.0,UN_WUP_Largest,UN_WUP_Largest,10621.0,0.0,2.033,,1.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,32570.503,5035.036,1310795235.328,1211161.856,40.245,0.241,1.0,1.0,1.0,1.0,1238000856.193,5875729.017,38.01,1.445,32645.48,,1340594048.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.8,115.9,3.0,13.0,3.5,76.0,6.5,89.0,976.149,,969.975,936.098,974.251,1036.348
2007,USA,BRN,USA,BRN,840.0,96.0,1,1,-5.0,8.0,14258.0,14343.0,14279.0,14366.0,14867.0,UN_WUP_Largest,UN_WUP_Capitals,14998.0,0.0,3.374,1520.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,301231.201,381.44,14477599703.04,12247694.336,48.061,32.109,1.0,1.0,1.0,1.0,14477635000.0,29845498.47,48.062,79.617,300595.188,374.864,15480738816.0,27364396.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,9.1,6.0,21.0,6.0,121.5,12.0,142.5,139629.502,267928.617,233489.363,232350.109,139700.0,267928.594
2000,MEX,TCD,MEX,TCD,484.0,148.0,1,1,-6.0,1.0,12053.0,12062.0,12123.0,12140.0,12018.0,UN_WUP_Largest,UN_WUP_Largest,12018.0,0.0,0.591,365.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,103873.604,8301.151,683647959.04,1385058.176,6.582,0.167,1.0,1.0,1.0,1.0,1060833726.505,6567471.999,10.429,0.787,101719.672,8342.559,1319985792.0,8063051.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,43.479,,43.479,43.479,146.0,154.76
2004,USA,SPM,USA,SPM,840.0,666.0,1,1,-5.0,-3.0,2581.0,3153.0,,,1581.0,UN_WUP_Largest,UN_WUP_Capitals,1908.0,0.0,,,0.0,0.0,0.0,0.0,3.0,,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,1.0,0.0,1803.0,0.0,292805.298,6.995,12274900140.032,,41.922,,1.0,2.0,1.0,,12274928000.0,,41.922,,292539.344,,14264112128.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,652.107,,592.357,592.357,,
2010,CAN,CPV,CAN,CPV,124.0,132.0,1,1,-5.0,-1.0,6591.0,6826.0,6777.0,7073.0,6151.0,UN_WUP_Largest,UN_WUP_Capitals,5916.0,0.0,1.91,1422.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.456,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,34005.276,487.601,1614072119.296,1664310.656,47.465,3.413,1.0,1.0,1.0,1.0,1361137270.766,2868785.587,40.027,5.71,34168.668,502.384,1358793472.0,2853897.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,18.5,2.0,8.0,5.5,11.0,7.5,19.0,1068.182,3967.79,4081.904,4081.904,1065.04,4031.477
2009,MEX,CHE,MEX,CHE,484.0,756.0,1,1,-6.0,1.0,9555.0,9561.0,9564.0,9571.0,9698.0,UN_WUP_Largest,UN_WUP_Largest,9645.0,0.0,0.891,1566.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.505,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,7743.831,895313117.184,539507556.352,7.69,69.669,1.0,1.0,1.0,1.0,1627727051.35,399834543.497,14.092,51.633,115505.227,7737.161,1602847872.0,413857472.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,5.0,19.5,2.3,8.0,6.0,9.5,18.0,17.5,24.0,172375.696,363050.122,612880.868,597316.0,433126.031,367855.625
2005,CAN,SLE,CAN,SLE,124.0,694.0,1,1,-5.0,0.0,7899.0,8095.0,8257.0,8504.0,7453.0,UN_WUP_Largest,UN_WUP_Largest,7205.0,0.0,1.998,6070.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.027,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,32312.0,5119.895,1164179537.92,1627853.056,36.029,0.318,1.0,1.0,1.0,1.0,1167581267.653,5282095.762,36.135,0.933,32287.979,5658.379,1326924672.0,5344560.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9,983.4,3.0,8.0,3.5,26.0,6.5,34.0,3757.288,,3479.578,1069.798,3779.409,3964.936
2002,CAN,ANT.2,CAN,ANT,124.0,530.0,1,1,-5.0,-4.0,4133.0,4349.0,,,3643.0,UN_WUP_Largest,UN_WUP_Capitals,3748.0,0.0,,,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.434,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,31362.0,309.332,752531734.528,,23.995,,1.0,2.0,1.0,,967558830.683,,30.851,,31320.889,,1160419712.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,11934.442,,11262.197,11139.578,11381.896,6551.396
2004,USA,MAC,USA,MAC,840.0,446.0,1,1,-5.0,8.0,12632.0,12696.0,,,12995.0,UN_WUP_Largest,UN_WUP_Largest,13152.0,0.0,,3243.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,292805.298,458.542,12274900140.032,10258324.48,41.922,22.372,1.0,1.0,1.0,1.0,12274928000.0,24731186.032,41.922,52.457,292539.344,471.453,14264112128.0,19983758.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,85513.585,186952.634,151510.897,149827.453,85600.0,140918.984
2005,CAN,BWA,CAN,BWA,124.0,72.0,1,1,-5.0,2.0,13547.0,13662.0,13720.0,13858.0,13060.0,UN_WUP_Largest,UN_WUP_Capitals,12800.0,0.0,1.803,3315.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.123,0.0,0.0,0.0,0.0,,,,1.0,0.0,1948.0,0.0,32312.0,1875.805,1164179537.92,9931223.04,36.029,5.294,1.0,1.0,1.0,1.0,1167581267.653,19140535.947,36.135,10.314,32287.979,1855.852,1326924672.0,23779884.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.9,10.0,3.0,11.0,3.5,125.0,6.5,136.0,5199.371,14258.926,14089.667,14089.667,5155.774,14258.924
2003,USA,KNA,USA,KNA,840.0,659.0,1,1,-5.0,-4.0,3440.0,3816.0,3458.0,3707.0,2813.0,UN_WUP_Largest,UN_WUP_Capitals,2768.0,0.0,3.44,,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.251,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,290107.941,47.679,11510700048.384,463418.88,39.677,9.72,1.0,1.0,1.0,1.0,11510670000.0,801334.951,39.677,16.939,290027.625,47.306,13753587712.0,645332.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,,6.0,,6.0,,12.0,,58722.39,109383.312,102856.368,96817.602,80600.0,109383.312
2007,MEX,HRV,MEX,HRV,484.0,191.0,1,1,-6.0,1.0,10177.0,10182.0,10216.0,10223.0,10282.0,UN_WUP_Largest,UN_WUP_Largest,10282.0,0.0,1.062,439.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.725,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,113529.816,4436.0,1043394920.448,60065226.752,9.19,13.54,1.0,1.0,1.0,1.0,1551984889.082,83267577.317,13.877,18.771,111836.352,4362.266,1611901440.0,87729064.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,22.9,10.1,8.0,8.0,9.0,22.5,17.0,30.5,2431.372,31469.825,24722.097,24271.119,2425.0,31494.877
2005,MEX,TWN,MEX,TWN,484.0,158.0,1,1,-6.0,8.0,13156.0,13187.0,13263.0,13297.0,13422.0,UN_WUP_Largest,UN_WUP_Largest,13413.0,0.0,,214.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,110731.827,22729.753,866346467.328,374042000.0,7.824,16.456,1.0,3.0,1.0,3.0,1324755569.141,,12.213,,108472.227,22729.754,1482598912.0,818630784.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,26.2,,9.0,,31.5,,40.5,,199629.828,352646.616,337894.182,315693.719,199624.984,
2006,MEX,VNM.1,MEX,VNM,484.0,704.0,1,0,-6.0,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,0.0,,,,,,,,,,,112116.692,,966735953.92,,8.623,,1.0,,1.0,,1464036640.601,,13.298,,110092.375,,1563848064.0,,1.0,,1.0,,0.0,,,,,,24.1,,8.0,,9.5,,17.5,,,,,,,
2008,CAN,PER,CAN,PER,124.0,604.0,1,1,-5.0,-5.0,6589.0,6687.0,7029.0,7151.0,6177.0,UN_WUP_Largest,UN_WUP_Largest,6365.0,0.0,1.641,1483.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.451,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,33245.773,28625.628,1542560677.888,121571549.184,46.399,4.247,1.0,1.0,1.0,1.0,1339060588.631,256532331.728,40.278,8.957,33404.547,28641.979,1382668416.0,241889488.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.4,24.4,2.0,10.0,5.5,66.5,7.5,76.5,359416.531,436108.32,412451.102,286994.594,362270.469,416831.031
2010,USA,TUV,USA,TUV,840.0,798.0,1,1,-5.0,12.0,10184.0,10443.0,10459.0,10598.0,12040.0,UN_WUP_Largest,UN_WUP_Capitals,11793.0,0.0,2.781,,0.0,0.0,0.0,0.0,3.0,,2.0,2.0,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,309326.294,9.827,14964400062.464,31824.702,48.377,3.238,1.0,1.0,1.0,1.0,14964372000.0,31021.363,48.374,2.946,308641.375,,15354029056.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.4,,6.0,,5.0,,11.0,,620.945,,589.631,589.631,500.0,992.775
2003,CAN,TUN,CAN,TUN,124.0,788.0,1,1,-5.0,1.0,7531.0,7637.0,7650.0,7797.0,7276.0,UN_WUP_Largest,UN_WUP_Largest,6926.0,0.0,2.448,6066.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,,,,1.0,0.0,1763.0,0.0,31676.001,9839.8,887751770.112,27453085.696,28.026,2.79,1.0,1.0,1.0,1.0,1019620715.104,67912256.344,32.189,6.832,31627.807,9939.678,1200164864.0,79334216.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.6,11.9,3.0,9.0,3.5,11.0,6.5,20.0,63586.69,95180.526,73595.1,17401.342,60096.191,94211.023
2009,MEX,MDV,MEX,MDV,484.0,462.0,1,1,-6.0,5.0,17023.0,17033.0,17169.0,17183.0,17275.0,UN_WUP_Largest,UN_WUP_Capitals,17275.0,0.0,0.271,588.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,319.66,895313117.184,1984639.616,7.69,6.209,1.0,1.0,1.0,1.0,1627727051.35,3485322.223,14.092,9.681,115505.227,354.501,1602847872.0,4182988.75,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,19.5,10.0,8.0,6.0,9.5,12.0,17.5,18.0,100.509,18.384,116.886,116.886,96.0,18.38
2000,CAN,IOT,CAN,IOT,124.0,86.0,1,1,-5.0,6.0,14961.0,14966.0,,,15127.0,UN_WUP_Largest,UN_WUP_Capitals,14785.0,0.0,,,,,,,3.0,,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,1948.0,0.0,30769.699,,739455926.272,,24.032,,1.0,,1.0,,898024619.55,,29.185,,30735.773,,1149054848.0,,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,3.473,,3.473,3.473,,
2007,USA,CHE,USA,CHE,840.0,756.0,1,1,-5.0,1.0,7514.0,7690.0,7461.0,7559.0,6339.0,UN_WUP_Largest,UN_WUP_Largest,6616.0,0.0,1.976,5443.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,0.347,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,301231.201,7551.117,14477599703.04,477421404.16,48.061,63.225,1.0,1.0,1.0,1.0,14477635000.0,373532770.071,48.062,49.467,300595.188,7560.358,15480738816.0,401859744.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.7,2.4,6.0,6.0,6.0,18.0,12.0,24.0,11092300.259,9358776.16,14487458.75,14211050.0,17055700.0,9344659.0
2009,MEX,RWA,MEX,RWA,484.0,646.0,1,1,-6.0,2.0,14237.0,14246.0,14200.0,14214.0,14177.0,UN_WUP_Largest,UN_WUP_Largest,14177.0,0.0,0.363,433.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.528,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,116422.752,10529.668,895313117.184,5308990.464,7.69,0.504,1.0,1.0,1.0,1.0,1627727051.35,12509101.243,14.092,1.254,115505.227,9977.445,1602847872.0,12323892.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,19.5,10.1,8.0,6.0,9.5,7.0,17.5,13.0,18.361,25.488,29.515,29.515,18.0,25.49
2005,USA,DDR,USA,DDR,840.0,278.0,1,0,-5.0,,,,,,,,,,,,,,,,,3.0,,2.0,,,,,,0.0,,,,,,,,,,,295516.602,,13093699584.0,,44.308,,1.0,,1.0,,13093726000.0,,44.308,,295129.5,,14962400256.0,,1.0,,1.0,,0.0,,,,,,0.8,,6.0,,6.0,,12.0,,,,,,,
2000,USA,ARG,USA,ARG,840.0,32.0,1,1,-5.0,-3.0,8552.0,8653.0,8573.0,8687.0,8492.0,UN_WUP_Largest,UN_WUP_Largest,8361.0,0.0,2.36,1662.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.287,0.0,0.0,0.0,0.0,,,,1.0,0.0,1816.0,0.0,282162.415,36903.069,10284800409.6,344272896.0,36.45,9.329,1.0,1.0,1.0,1.0,10284779000.0,437650782.126,36.45,11.81,281982.781,37057.453,12948142080.0,466399968.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,4694543.087,4784855.721,5050861.773,4935281.5,4679000.0,4822493.0
2005,USA,PNG,USA,PNG,840.0,598.0,1,1,-5.0,10.0,13091.0,13281.0,13222.0,13352.0,14689.0,UN_WUP_Largest,UN_WUP_Largest,14550.0,0.0,2.546,1078.0,1.0,1.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,0.0,0.353,0.0,0.0,0.0,0.0,,,,1.0,1.0,,,295516.602,6095.959,13093699584.0,4901584.384,44.308,0.804,1.0,1.0,1.0,1.0,13093726000.0,9890752.721,44.308,1.566,295129.5,,14962400256.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8,27.7,6.0,6.0,6.0,52.0,12.0,58.0,55347.872,,47114.091,46612.727,55300.0,62135.078
