year,iso3_tp,cnum,iso3num
1982,ETH,230,230
1983,ETH,230,230
1984,ETH,230,230
1985,ETH,230,230
1986,ETH,230,230
1987,ETH,230,230
1988,ETH,230,230
1989,ETH,230,230
1990,ETH,230,230
1991,ETH,230,230
1992,ETH,230,230
1993,ETH,231,231
1994,ETH,231,231
1995,ETH,231,231
1996,ETH,231,231
1997,ETH,231,231
1998,ETH,231,231
1999,ETH,231,231
2000,ETH,231,231
2001,ETH,231,231
2002,ETH,231,231
2003,ETH,231,231
2004,ETH,231,231
2005,ETH,231,231
2006,ETH,231,231
2007,ETH,231,231
2008,ETH,231,231
2009,ETH,231,231
2010,ETH,231,231
2011,ETH,231,231
2012,ETH,231,231
2013,ETH,231,231
2014,ETH,231,231
2015,ETH,231,231
2016,ETH,231,231
2017,ETH,231,231
2018,ETH,231,231
2019,ETH,231,231
2020,ETH,231,231
1966,FIN,246,246
1967,FIN,246,246
1968,FIN,246,246
1969,FIN,246,246
1970,FIN,246,246
1971,FIN,246,246
1972,FIN,246,246
1973,FIN,246,246
1974,FIN,246,246
1975,FIN,246,246
1976,FIN,246,246
1977,FIN,246,246
1978,FIN,246,246
1979,FIN,246,246
1980,FIN,246,246
1981,FIN,246,246
1982,FIN,246,246
1983,FIN,246,246
1984,FIN,246,246
1985,FIN,246,246
1986,FIN,246,246
1987,FIN,246,246
1988,FIN,246,246
1989,FIN,246,246
1990,FIN,246,246
1991,FIN,246,246
1992,FIN,246,246
1993,FIN,246,246
1994,FIN,246,246
1995,FIN,246,246
1996,FIN,246,246
1997,FIN,246,246
1998,FIN,246,246
1999,FIN,246,246
2000,FIN,246,246
2001,FIN,246,246
2002,FIN,246,246
2003,FIN,246,246
2004,FIN,246,246
2005,FIN,246,246
2006,FIN,246,246
2007,FIN,246,246
2008,FIN,246,246
2009,FIN,246,246
2010,FIN,246,246
2011,FIN,246,246
2012,FIN,246,246
2013,FIN,246,246
2014,FIN,246,246
2015,FIN,246,246
2016,FIN,246,246
2017,FIN,246,246
2018,FIN,246,246
2019,FIN,246,246
2020,FIN,246,246
1966,FJI,242,242
1967,FJI,242,242
1968,FJI,242,242
1969,FJI,242,242
1970,FJI,242,242
1971,FJI,242,242
1972,FJI,242,242
1973,FJI,242,242
1974,FJI,242,242
1975,FJI,242,242
1976,FJI,242,242
1977,FJI,242,242
1978,FJI,242,242
1979,FJI,242,242
1980,FJI,242,242
1981,FJI,242,242
1982,FJI,242,242
1983,FJI,242,242
1984,FJI,242,242
1985,FJI,242,242
1986,FJI,242,242
1987,FJI,242,242
1988,FJI,242,242
1989,FJI,242,242
1990,FJI,242,242
1991,FJI,242,242
1992,FJI,242,242
1993,FJI,242,242
1994,FJI,242,242
1995,FJI,242,242
1996,FJI,242,242
1997,FJI,242,242
1998,FJI,242,242
1999,FJI,242,242
2000,FJI,242,242
2001,FJI,242,242
2002,FJI,242,242
2003,FJI,242,242
2004,FJI,242,242
2005,FJI,242,242
2006,FJI,242,242
2007,FJI,242,242
2008,FJI,242,242
2009,FJI,242,242
2010,FJI,242,242
2011,FJI,242,242
2012,FJI,242,242
2013,FJI,242,242
2014,FJI,242,242
2015,FJI,242,242
2016,FJI,242,242
2017,FJI,242,242
2018,FJI,242,242
2019,FJI,242,242
2020,FJI,242,242
1966,FRA,251,250
1967,FRA,251,250
1968,FRA,251,250
1969,FRA,251,250
1970,FRA,251,250
1971,FRA,251,250
1972,FRA,251,250
1973,FRA,251,250
1974,FRA,251,250
1975,FRA,251,250
1976,FRA,251,250
1977,FRA,251,250
1978,FRA,251,250
1979,FRA,251,250
1980,FRA,251,250
1981,FRA,251,250
1982,FRA,251,250
1983,FRA,251,250
1984,FRA,251,250
1985,FRA,251,250
1986,FRA,251,250
1987,FRA,251,250
1988,FRA,251,250
1989,FRA,251,250
1990,FRA,251,250
1991,FRA,251,250
1992,FRA,251,250
1993,FRA,251,250
1994,FRA,251,250
1995,FRA,251,250
1996,FRA,251,250
1997,FRA,251,250
1998,FRA,251,250
1999,FRA,251,250
2000,FRA,251,250
2001,FRA,251,250
2002,FRA,251,250
2003,FRA,251,250
2004,FRA,251,250
2005,FRA,251,250
2006,FRA,251,250
2007,FRA,251,250
2008,FRA,251,250
2009,FRA,251,250
2010,FRA,251,250
2011,FRA,251,250
2012,FRA,251,250
2013,FRA,251,250
2014,FRA,251,250
2015,FRA,251,250
2016,FRA,251,250
2017,FRA,251,250
2018,FRA,251,250
2019,FRA,251,250
2020,FRA,251,250
1966,GAB,266,266
1967,GAB,266,266
1968,GAB,266,266
1969,GAB,266,266
1970,GAB,266,266
1971,GAB,266,266
1972,GAB,266,266
1973,GAB,266,266
1974,GAB,266,266
1975,GAB,266,266
1976,GAB,266,266
1977,GAB,266,266
1978,GAB,266,266
1979,GAB,266,266
1980,GAB,266,266
1981,GAB,266,266
1982,GAB,266,266
1983,GAB,266,266
1984,GAB,266,266
1985,GAB,266,266
1986,GAB,266,266
1987,GAB,266,266
1988,GAB,266,266
1989,GAB,266,266
1990,GAB,266,266
1991,GAB,266,266
1992,GAB,266,266
1993,GAB,266,266
1994,GAB,266,266
1995,GAB,266,266
1996,GAB,266,266
1997,GAB,266,266
1998,GAB,266,266
1999,GAB,266,266
2000,GAB,266,266
2001,GAB,266,266
2002,GAB,266,266
2003,GAB,266,266
2004,GAB,266,266
2005,GAB,266,266
2006,GAB,266,266
2007,GAB,266,266
2008,GAB,266,266
2009,GAB,266,266
2010,GAB,266,266
2011,GAB,266,266
2012,GAB,266,266
2013,GAB,266,266
2014,GAB,266,266
2015,GAB,266,266
2016,GAB,266,266
2017,GAB,266,266
2018,GAB,266,266
2019,GAB,266,266
2020,GAB,266,266
1966,GBR,826,826
1967,GBR,826,826
1968,GBR,826,826
1969,GBR,826,826
1970,GBR,826,826
1971,GBR,826,826
1972,GBR,826,826
1973,GBR,826,826
1974,GBR,826,826
1975,GBR,826,826
1976,GBR,826,826
1977,GBR,826,826
1978,GBR,826,826
1979,GBR,826,826
1980,GBR,826,826
1981,GBR,826,826
1982,GBR,826,826
1983,GBR,826,826
1984,GBR,826,826
1985,GBR,826,826
1986,GBR,826,826
1987,GBR,826,826
1988,GBR,826,826
1989,GBR,826,826
1990,GBR,826,826
1991,GBR,826,826
1992,GBR,826,826
1993,GBR,826,826
1994,GBR,826,826
1995,GBR,826,826
1996,GBR,826,826
1997,GBR,826,826
1998,GBR,826,826
1999,GBR,826,826
2000,GBR,826,826
2001,GBR,826,826
2002,GBR,826,826
2003,GBR,826,826
2004,GBR,826,826
2005,GBR,826,826
2006,GBR,826,826
2007,GBR,826,826
2008,GBR,826,826
2009,GBR,826,826
2010,GBR,826,826
2011,GBR,826,826
2012,GBR,826,826
2013,GBR,826,826
2014,GBR,826,826
2015,GBR,826,826
2016,GBR,826,826
2017,GBR,826,826
2018,GBR,826,826
2019,GBR,826,826
2020,GBR,826,826
1992,GEO,268,268
1993,GEO,268,268
1994,GEO,268,268
1995,GEO,268,268
1996,GEO,268,268
1997,GEO,268,268
1998,GEO,268,268
1999,GEO,268,268
2000,GEO,268,268
2001,GEO,268,268
2002,GEO,268,268
2003,GEO,268,268
2004,GEO,268,268
2005,GEO,268,268
2006,GEO,268,268
2007,GEO,268,268
2008,GEO,268,268
2009,GEO,268,268
2010,GEO,268,268
2011,GEO,268,268
2012,GEO,268,268
2013,GEO,268,268
2014,GEO,268,268
2015,GEO,268,268
2016,GEO,268,268
2017,GEO,268,268
2018,GEO,268,268
2019,GEO,268,268
2020,GEO,268,268
1966,GHA,288,288
1967,GHA,288,288
1968,GHA,288,288
1969,GHA,288,288
1970,GHA,288,288
1971,GHA,288,288
1972,GHA,288,288
1973,GHA,288,288
1974,GHA,288,288
1975,GHA,288,288
1976,GHA,288,288
1977,GHA,288,288
1978,GHA,288,288
1979,GHA,288,288
1980,GHA,288,288
1981,GHA,288,288
1982,GHA,288,288
1983,GHA,288,288
1984,GHA,288,288
1985,GHA,288,288
1986,GHA,288,288
1987,GHA,288,288
1988,GHA,288,288
1989,GHA,288,288
1990,GHA,288,288
1991,GHA,288,288
1992,GHA,288,288
1993,GHA,288,288
1994,GHA,288,288
1995,GHA,288,288
1996,GHA,288,288
1997,GHA,288,288
1998,GHA,288,288
1999,GHA,288,288
2000,GHA,288,288
2001,GHA,288,288
2002,GHA,288,288
2003,GHA,288,288
2004,GHA,288,288
2005,GHA,288,288
2006,GHA,288,288
2007,GHA,288,288
2008,GHA,288,288
2009,GHA,288,288
2010,GHA,288,288
2011,GHA,288,288
2012,GHA,288,288
2013,GHA,288,288
2014,GHA,288,288
2015,GHA,288,288
2016,GHA,288,288
2017,GHA,288,288
2018,GHA,288,288
2019,GHA,288,288
2020,GHA,288,288
1966,GMB,270,270
1967,GMB,270,270
1968,GMB,270,270
1969,GMB,270,270
1970,GMB,270,270
1971,GMB,270,270
1972,GMB,270,270
1973,GMB,270,270
1974,GMB,270,270
1975,GMB,270,270
1976,GMB,270,270
1977,GMB,270,270
1978,GMB,270,270
1979,GMB,270,270
1980,GMB,270,270
1981,GMB,270,270
1982,GMB,270,270
1983,GMB,270,270
1984,GMB,270,270
1985,GMB,270,270
1986,GMB,270,270
1987,GMB,270,270
1988,GMB,270,270
1989,GMB,270,270
1990,GMB,270,270
1991,GMB,270,270
1992,GMB,270,270
1993,GMB,270,270
1994,GMB,270,270
1995,GMB,270,270
1996,GMB,270,270
1997,GMB,270,270
1998,GMB,270,270
1999,GMB,270,270
2000,GMB,270,270
2001,GMB,270,270
2002,GMB,270,270
2003,GMB,270,270
2004,GMB,270,270
2005,GMB,270,270
2006,GMB,270,270
2007,GMB,270,270
2008,GMB,270,270
2009,GMB,270,270
2010,GMB,270,270
2011,GMB,270,270
2012,GMB,270,270
2013,GMB,270,270
2014,GMB,270,270
2015,GMB,270,270
2016,GMB,270,270
2017,GMB,270,270
2018,GMB,270,270
2019,GMB,270,270
2020,GMB,270,270
1966,GRC,300,300
1967,GRC,300,300
1968,GRC,300,300
1969,GRC,300,300
1970,GRC,300,300
1971,GRC,300,300
1972,GRC,300,300
1973,GRC,300,300
1974,GRC,300,300
1975,GRC,300,300
1976,GRC,300,300
1977,GRC,300,300
1978,GRC,300,300
1979,GRC,300,300
1980,GRC,300,300
1981,GRC,300,300
1982,GRC,300,300
1983,GRC,300,300
1984,GRC,300,300
1985,GRC,300,300
1986,GRC,300,300
1987,GRC,300,300
1988,GRC,300,300
1989,GRC,300,300
1990,GRC,300,300
1991,GRC,300,300
1992,GRC,300,300
1993,GRC,300,300
1994,GRC,300,300
1995,GRC,300,300
1996,GRC,300,300
1997,GRC,300,300
1998,GRC,300,300
1999,GRC,300,300
2000,GRC,300,300
2001,GRC,300,300
2002,GRC,300,300
2003,GRC,300,300
2004,GRC,300,300
2005,GRC,300,300
2006,GRC,300,300
2007,GRC,300,300
2008,GRC,300,300
2009,GRC,300,300
2010,GRC,300,300
2011,GRC,300,300
2012,GRC,300,300
2013,GRC,300,300
2014,GRC,300,300
2015,GRC,300,300
2016,GRC,300,300
2017,GRC,300,300
2018,GRC,300,300
2019,GRC,300,300
2020,GRC,300,300
1966,GTM,320,320
1967,GTM,320,320
1968,GTM,320,320
1969,GTM,320,320
1970,GTM,320,320
1971,GTM,320,320
1972,GTM,320,320
1973,GTM,320,320
1974,GTM,320,320
1975,GTM,320,320
1976,GTM,320,320
1977,GTM,320,320
1978,GTM,320,320
1979,GTM,320,320
1980,GTM,320,320
1981,GTM,320,320
1982,GTM,320,320
1983,GTM,320,320
1984,GTM,320,320
1985,GTM,320,320
1986,GTM,320,320
1987,GTM,320,320
1988,GTM,320,320
1989,GTM,320,320
1990,GTM,320,320
1991,GTM,320,320
1992,GTM,320,320
1993,GTM,320,320
1994,GTM,320,320
1995,GTM,320,320
1996,GTM,320,320
1997,GTM,320,320
1998,GTM,320,320
1999,GTM,320,320
2000,GTM,320,320
2001,GTM,320,320
2002,GTM,320,320
2003,GTM,320,320
2004,GTM,320,320
2005,GTM,320,320
2006,GTM,320,320
2007,GTM,320,320
2008,GTM,320,320
2009,GTM,320,320
2010,GTM,320,320
2011,GTM,320,320
2012,GTM,320,320
2013,GTM,320,320
2014,GTM,320,320
2015,GTM,320,320
2016,GTM,320,320
2017,GTM,320,320
2018,GTM,320,320
2019,GTM,320,320
2020,GTM,320,320
1966,HKG,344,344
1967,HKG,344,344
1968,HKG,344,344
1969,HKG,344,344
1970,HKG,344,344
1971,HKG,344,344
1972,HKG,344,344
1973,HKG,344,344
1974,HKG,344,344
1975,HKG,344,344
1976,HKG,344,344
1977,HKG,344,344
1978,HKG,344,344
1979,HKG,344,344
1980,HKG,344,344
1981,HKG,344,344
1982,HKG,344,344
1983,HKG,344,344
1984,HKG,344,344
1985,HKG,344,344
1986,HKG,344,344
1987,HKG,344,344
1988,HKG,344,344
1989,HKG,344,344
1990,HKG,344,344
1991,HKG,344,344
1992,HKG,344,344
1993,HKG,344,344
1994,HKG,344,344
1995,HKG,344,344
1996,HKG,344,344
1997,HKG,344,344
1998,HKG,344,344
1999,HKG,344,344
2000,HKG,344,344
2001,HKG,344,344
2002,HKG,344,344
2003,HKG,344,344
2004,HKG,344,344
2005,HKG,344,344
2006,HKG,344,344
2007,HKG,344,344
2008,HKG,344,344
2009,HKG,344,344
2010,HKG,344,344
2011,HKG,344,344
2012,HKG,344,344
2013,HKG,344,344
2014,HKG,344,344
2015,HKG,344,344
2016,HKG,344,344
2017,HKG,344,344
2018,HKG,344,344
2019,HKG,344,344
2020,HKG,344,344
1966,HND,340,340
1967,HND,340,340
1968,HND,340,340
1969,HND,340,340
1970,HND,340,340
1971,HND,340,340
1972,HND,340,340
1973,HND,340,340
1974,HND,340,340
1975,HND,340,340
1976,HND,340,340
1977,HND,340,340
1978,HND,340,340
1979,HND,340,340
1980,HND,340,340
1981,HND,340,340
1982,HND,340,340
1983,HND,340,340
1984,HND,340,340
1985,HND,340,340
1986,HND,340,340
1987,HND,340,340
1988,HND,340,340
1989,HND,340,340
1990,HND,340,340
1991,HND,340,340
1992,HND,340,340
1993,HND,340,340
1994,HND,340,340
1995,HND,340,340
1996,HND,340,340
1997,HND,340,340
1998,HND,340,340
1999,HND,340,340
2000,HND,340,340
2001,HND,340,340
2002,HND,340,340
2003,HND,340,340
2004,HND,340,340
2005,HND,340,340
2006,HND,340,340
2007,HND,340,340
2008,HND,340,340
2009,HND,340,340
2010,HND,340,340
2011,HND,340,340
2012,HND,340,340
2013,HND,340,340
2014,HND,340,340
2015,HND,340,340
2016,HND,340,340
2017,HND,340,340
2018,HND,340,340
2019,HND,340,340
2020,HND,340,340
1992,HRV,191,191
1993,HRV,191,191
1994,HRV,191,191
1995,HRV,191,191
1996,HRV,191,191
1997,HRV,191,191
1998,HRV,191,191
1999,HRV,191,191
2000,HRV,191,191
2001,HRV,191,191
2002,HRV,191,191
2003,HRV,191,191
2004,HRV,191,191
2005,HRV,191,191
2006,HRV,191,191
2007,HRV,191,191
2008,HRV,191,191
2009,HRV,191,191
2010,HRV,191,191
2011,HRV,191,191
2012,HRV,191,191
2013,HRV,191,191
2014,HRV,191,191
2015,HRV,191,191
2016,HRV,191,191
2017,HRV,191,191
2018,HRV,191,191
2019,HRV,191,191
2020,HRV,191,191
1966,HTI,332,332
1967,HTI,332,332
1968,HTI,332,332
1969,HTI,332,332
1970,HTI,332,332
1971,HTI,332,332
1972,HTI,332,332
1973,HTI,332,332
1974,HTI,332,332
1975,HTI,332,332
1976,HTI,332,332
1977,HTI,332,332
1978,HTI,332,332
1979,HTI,332,332
1980,HTI,332,332
1981,HTI,332,332
1982,HTI,332,332
1983,HTI,332,332
1984,HTI,332,332
1985,HTI,332,332
1986,HTI,332,332
1987,HTI,332,332
1988,HTI,332,332
1989,HTI,332,332
1990,HTI,332,332
1991,HTI,332,332
1992,HTI,332,332
1993,HTI,332,332
1994,HTI,332,332
1995,HTI,332,332
1996,HTI,332,332
1997,HTI,332,332
1998,HTI,332,332
1999,HTI,332,332
2000,HTI,332,332
2001,HTI,332,332
2002,HTI,332,332
2003,HTI,332,332
2004,HTI,332,332
2005,HTI,332,332
2006,HTI,332,332
2007,HTI,332,332
2008,HTI,332,332
2009,HTI,332,332
2010,HTI,332,332
2011,HTI,332,332
2012,HTI,332,332
2013,HTI,332,332
2014,HTI,332,332
2015,HTI,332,332
2016,HTI,332,332
2017,HTI,332,332
2018,HTI,332,332
2019,HTI,332,332
2020,HTI,332,332
1966,HUN,348,348
1967,HUN,348,348
1968,HUN,348,348
1969,HUN,348,348
1970,HUN,348,348
1971,HUN,348,348
1972,HUN,348,348
1973,HUN,348,348
1974,HUN,348,348
1975,HUN,348,348
1976,HUN,348,348
1977,HUN,348,348
1978,HUN,348,348
1979,HUN,348,348
1980,HUN,348,348
1981,HUN,348,348
1982,HUN,348,348
1983,HUN,348,348
1984,HUN,348,348
1985,HUN,348,348
1986,HUN,348,348
1987,HUN,348,348
1988,HUN,348,348
1989,HUN,348,348
1990,HUN,348,348
1991,HUN,348,348
1992,HUN,348,348
1993,HUN,348,348
1994,HUN,348,348
1995,HUN,348,348
1996,HUN,348,348
1997,HUN,348,348
1998,HUN,348,348
1999,HUN,348,348
2000,HUN,348,348
2001,HUN,348,348
2002,HUN,348,348
2003,HUN,348,348
2004,HUN,348,348
2005,HUN,348,348
2006,HUN,348,348
2007,HUN,348,348
2008,HUN,348,348
2009,HUN,348,348
2010,HUN,348,348
2011,HUN,348,348
2012,HUN,348,348
2013,HUN,348,348
2014,HUN,348,348
2015,HUN,348,348
2016,HUN,348,348
2017,HUN,348,348
2018,HUN,348,348
2019,HUN,348,348
2020,HUN,348,348
1966,IDN,360,360
1967,IDN,360,360
1968,IDN,360,360
1969,IDN,360,360
1970,IDN,360,360
1971,IDN,360,360
1972,IDN,360,360
1973,IDN,360,360
1974,IDN,360,360
1975,IDN,360,360
1976,IDN,360,360
1977,IDN,360,360
1978,IDN,360,360
1979,IDN,360,360
1980,IDN,360,360
1981,IDN,360,360
1982,IDN,360,360
1983,IDN,360,360
1984,IDN,360,360
1985,IDN,360,360
1986,IDN,360,360
1987,IDN,360,360
1988,IDN,360,360
1989,IDN,360,360
1990,IDN,360,360
1991,IDN,360,360
1992,IDN,360,360
1993,IDN,360,360
1994,IDN,360,360
1995,IDN,360,360
1996,IDN,360,360
1997,IDN,360,360
1998,IDN,360,360
1999,IDN,360,360
2000,IDN,360,360
2001,IDN,360,360
2002,IDN,360,360
2003,IDN,360,360
2004,IDN,360,360
2005,IDN,360,360
2006,IDN,360,360
2007,IDN,360,360
2008,IDN,360,360
2009,IDN,360,360
2010,IDN,360,360
2011,IDN,360,360
2012,IDN,360,360
2013,IDN,360,360
2014,IDN,360,360
2015,IDN,360,360
2016,IDN,360,360
2017,IDN,360,360
2018,IDN,360,360
2019,IDN,360,360
2020,IDN,360,360
1966,IND,356,356
1967,IND,356,356
1968,IND,356,356
1969,IND,356,356
1970,IND,356,356
1971,IND,356,356
1972,IND,356,356
1973,IND,356,356
1974,IND,356,356
1975,IND,699,356
1976,IND,699,356
1977,IND,699,356
1978,IND,699,356
1979,IND,699,356
1980,IND,699,356
1981,IND,699,356
1982,IND,699,356
1983,IND,699,356
1984,IND,699,356
1985,IND,699,356
1986,IND,699,356
1987,IND,699,356
1988,IND,699,356
1989,IND,699,356
1990,IND,699,356
1991,IND,699,356
1992,IND,699,356
1993,IND,699,356
1994,IND,699,356
1995,IND,699,356
1996,IND,699,356
1997,IND,699,356
1998,IND,699,356
1999,IND,699,356
2000,IND,699,356
2001,IND,699,356
2002,IND,699,356
2003,IND,699,356
2004,IND,699,356
2005,IND,699,356
2006,IND,699,356
2007,IND,699,356
2008,IND,699,356
2009,IND,699,356
2010,IND,699,356
2011,IND,699,356
2012,IND,699,356
2013,IND,699,356
2014,IND,699,356
2015,IND,699,356
2016,IND,699,356
2017,IND,699,356
2018,IND,699,356
2019,IND,699,356
2020,IND,699,356
1966,IRL,372,372
1967,IRL,372,372
1968,IRL,372,372
1969,IRL,372,372
1970,IRL,372,372
1971,IRL,372,372
1972,IRL,372,372
1973,IRL,372,372
1974,IRL,372,372
1975,IRL,372,372
1976,IRL,372,372
1977,IRL,372,372
1978,IRL,372,372
1979,IRL,372,372
1980,IRL,372,372
1981,IRL,372,372
1982,IRL,372,372
1983,IRL,372,372
1984,IRL,372,372
1985,IRL,372,372
1986,IRL,372,372
1987,IRL,372,372
1988,IRL,372,372
1989,IRL,372,372
1990,IRL,372,372
1991,IRL,372,372
1992,IRL,372,372
1993,IRL,372,372
1994,IRL,372,372
1995,IRL,372,372
1996,IRL,372,372
1997,IRL,372,372
1998,IRL,372,372
1999,IRL,372,372
2000,IRL,372,372
2001,IRL,372,372
2002,IRL,372,372
2003,IRL,372,372
2004,IRL,372,372
2005,IRL,372,372
2006,IRL,372,372
2007,IRL,372,372
2008,IRL,372,372
2009,IRL,372,372
2010,IRL,372,372
2011,IRL,372,372
2012,IRL,372,372
2013,IRL,372,372
2014,IRL,372,372
2015,IRL,372,372
2016,IRL,372,372
2017,IRL,372,372
2018,IRL,372,372
2019,IRL,372,372
2020,IRL,372,372
1966,IRN,364,364
1967,IRN,364,364
1968,IRN,364,364
1969,IRN,364,364
1970,IRN,364,364
1971,IRN,364,364
1972,IRN,364,364
1973,IRN,364,364
1974,IRN,364,364
1975,IRN,364,364
1976,IRN,364,364
1977,IRN,364,364
1978,IRN,364,364
1979,IRN,364,364
1980,IRN,364,364
1981,IRN,364,364
1982,IRN,364,364
1983,IRN,364,364
1984,IRN,364,364
1985,IRN,364,364
1986,IRN,364,364
1987,IRN,364,364
1988,IRN,364,364
1989,IRN,364,364
1990,IRN,364,364
1991,IRN,364,364
1992,IRN,364,364
1993,IRN,364,364
1994,IRN,364,364
1995,IRN,364,364
1996,IRN,364,364
1997,IRN,364,364
1998,IRN,364,364
1999,IRN,364,364
2000,IRN,364,364
2001,IRN,364,364
2002,IRN,364,364
2003,IRN,364,364
2004,IRN,364,364
2005,IRN,364,364
2006,IRN,364,364
2007,IRN,364,364
2008,IRN,364,364
2009,IRN,364,364
2010,IRN,364,364
2011,IRN,364,364
2012,IRN,364,364
2013,IRN,364,364
2014,IRN,364,364
2015,IRN,364,364
2016,IRN,364,364
2017,IRN,364,364
2018,IRN,364,364
2019,IRN,364,364
2020,IRN,364,364
1966,IRQ,368,368
1967,IRQ,368,368
1968,IRQ,368,368
1969,IRQ,368,368
1970,IRQ,368,368
1971,IRQ,368,368
1972,IRQ,368,368
1973,IRQ,368,368
1974,IRQ,368,368
1975,IRQ,368,368
1976,IRQ,368,368
1977,IRQ,368,368
1978,IRQ,368,368
1979,IRQ,368,368
1980,IRQ,368,368
1981,IRQ,368,368
1982,IRQ,368,368
1983,IRQ,368,368
1984,IRQ,368,368
1985,IRQ,368,368
1986,IRQ,368,368
1987,IRQ,368,368
1988,IRQ,368,368
1989,IRQ,368,368
1990,IRQ,368,368
1991,IRQ,368,368
1992,IRQ,368,368
1993,IRQ,368,368
1994,IRQ,368,368
1995,IRQ,368,368
1996,IRQ,368,368
1997,IRQ,368,368
1998,IRQ,368,368
1999,IRQ,368,368
2000,IRQ,368,368
2001,IRQ,368,368
2002,IRQ,368,368
2003,IRQ,368,368
2004,IRQ,368,368
2005,IRQ,368,368
2006,IRQ,368,368
2007,IRQ,368,368
2008,IRQ,368,368
2009,IRQ,368,368
2010,IRQ,368,368
2011,IRQ,368,368
2012,IRQ,368,368
2013,IRQ,368,368
2014,IRQ,368,368
2015,IRQ,368,368
2016,IRQ,368,368
2017,IRQ,368,368
2018,IRQ,368,368
2019,IRQ,368,368
2020,IRQ,368,368
1966,ISL,352,352
1967,ISL,352,352
1968,ISL,352,352
1969,ISL,352,352
1970,ISL,352,352
1971,ISL,352,352
1972,ISL,352,352
1973,ISL,352,352
1974,ISL,352,352
1975,ISL,352,352
1976,ISL,352,352
1977,ISL,352,352
1978,ISL,352,352
1979,ISL,352,352
1980,ISL,352,352
1981,ISL,352,352
1982,ISL,352,352
1983,ISL,352,352
1984,ISL,352,352
1985,ISL,352,352
1986,ISL,352,352
1987,ISL,352,352
1988,ISL,352,352
1989,ISL,352,352
1990,ISL,352,352
1991,ISL,352,352
1992,ISL,352,352
1993,ISL,352,352
1994,ISL,352,352
1995,ISL,352,352
1996,ISL,352,352
1997,ISL,352,352
1998,ISL,352,352
1999,ISL,352,352
2000,ISL,352,352
2001,ISL,352,352
2002,ISL,352,352
2003,ISL,352,352
2004,ISL,352,352
2005,ISL,352,352
2006,ISL,352,352
2007,ISL,352,352
2008,ISL,352,352
2009,ISL,352,352
2010,ISL,352,352
2011,ISL,352,352
2012,ISL,352,352
2013,ISL,352,352
2014,ISL,352,352
2015,ISL,352,352
2016,ISL,352,352
2017,ISL,352,352
2018,ISL,352,352
2019,ISL,352,352
2020,ISL,352,352
1966,ISR,376,376
1967,ISR,376,376
1968,ISR,376,376
1969,ISR,376,376
1970,ISR,376,376
1971,ISR,376,376
1972,ISR,376,376
1973,ISR,376,376
1974,ISR,376,376
1975,ISR,376,376
1976,ISR,376,376
1977,ISR,376,376
1978,ISR,376,376
1979,ISR,376,376
1980,ISR,376,376
1981,ISR,376,376
1982,ISR,376,376
1983,ISR,376,376
1984,ISR,376,376
1985,ISR,376,376
1986,ISR,376,376
1987,ISR,376,376
1988,ISR,376,376
1989,ISR,376,376
1990,ISR,376,376
1991,ISR,376,376
1992,ISR,376,376
1993,ISR,376,376
1994,ISR,376,376
1995,ISR,376,376
1996,ISR,376,376
1997,ISR,376,376
1998,ISR,376,376
1999,ISR,376,376
2000,ISR,376,376
2001,ISR,376,376
2002,ISR,376,376
2003,ISR,376,376
2004,ISR,376,376
2005,ISR,376,376
2006,ISR,376,376
2007,ISR,376,376
2008,ISR,376,376
2009,ISR,376,376
2010,ISR,376,376
2011,ISR,376,376
2012,ISR,376,376
2013,ISR,376,376
2014,ISR,376,376
2015,ISR,376,376
2016,ISR,376,376
2017,ISR,376,376
2018,ISR,376,376
2019,ISR,376,376
2020,ISR,376,376
1966,ITA,380,380
1967,ITA,380,380
1968,ITA,380,380
1969,ITA,380,380
1970,ITA,380,380
1971,ITA,380,380
1972,ITA,380,380
1973,ITA,380,380
1974,ITA,380,380
1975,ITA,380,380
1976,ITA,380,380
1977,ITA,380,380
1978,ITA,380,380
1979,ITA,380,380
1980,ITA,380,380
1981,ITA,380,380
1982,ITA,380,380
1983,ITA,380,380
1984,ITA,380,380
1985,ITA,380,380
1986,ITA,380,380
1987,ITA,380,380
1988,ITA,380,380
1989,ITA,380,380
1990,ITA,380,380
1991,ITA,380,380
1992,ITA,380,380
1993,ITA,380,380
1994,ITA,380,380
1995,ITA,380,380
1996,ITA,380,380
1997,ITA,380,380
1998,ITA,380,380
1999,ITA,380,380
2000,ITA,380,380
2001,ITA,380,380
2002,ITA,380,380
2003,ITA,380,380
2004,ITA,380,380
2005,ITA,380,380
2006,ITA,380,380
2007,ITA,380,380
2008,ITA,380,380
2009,ITA,380,380
2010,ITA,380,380
2011,ITA,380,380
2012,ITA,380,380
2013,ITA,380,380
2014,ITA,380,380
2015,ITA,380,380
2016,ITA,380,380
2017,ITA,380,380
2018,ITA,380,380
2019,ITA,380,380
2020,ITA,380,380
1966,JAM,388,388
1967,JAM,388,388
1968,JAM,388,388
1969,JAM,388,388
1970,JAM,388,388
1971,JAM,388,388
1972,JAM,388,388
1973,JAM,388,388
1974,JAM,388,388
1975,JAM,388,388
1976,JAM,388,388
1977,JAM,388,388
1978,JAM,388,388
1979,JAM,388,388
1980,JAM,388,388
1981,JAM,388,388
1982,JAM,388,388
1983,JAM,388,388
1984,JAM,388,388
1985,JAM,388,388
1986,JAM,388,388
1987,JAM,388,388
1988,JAM,388,388
1989,JAM,388,388
